10100	Common	Common	Archer	Arrow I	False		icon_skills.arrowshot_tex
10200	Common	Common	Archer	Arrow II	False		icon_skills.arrowshot_tex
10300	Common	Common	Archer	Arrow III	False		icon_skills.arrowshot_tex
10400	Common	Common	Archer	Arrow IV	False		icon_skills.arrowshot_tex
10500	Common	Common	Archer	Arrow V	False		icon_skills.arrowshot_tex
10600	Common	Common	Archer	Arrow VI	False		icon_skills.arrowshot_tex
10700	Common	Common	Archer	Arrow VII	False		icon_skills.arrowshot_tex
10800	Common	Common	Archer	Arrow VIII	False		icon_skills.arrowshot_tex
10900	Common	Common	Archer	Arrow IX	False		icon_skills.arrowshot_tex
11000	Common	Common	Archer	Arrow X	False		icon_skills.arrowshot_tex
11100	Common	Common	Archer	Arrow XI	False		icon_skills.arrowshot_tex
11200	Common	Common	Archer	Arrow XII	False		icon_skills.arrowshot_tex
11300	Common	Common	Archer	Arrow XIII	False		icon_skills.arrowshot_tex
11400	Common	Common	Archer	Arrow XIV	False		icon_skills.arrowshot_tex
11500	Common	Common	Archer	Arrow XV	False		icon_skills.arrowshot_tex
20100	Common	Common	Archer	Arrow Volley I	False		icon_skills.arrowshower_tex
20110	Common	Common	Archer	Arrow Volley I	False		icon_skills.arrowshower_tex
20200	Common	Common	Archer	Arrow Volley II	False		icon_skills.arrowshower_tex
20210	Common	Common	Archer	Arrow Volley II	False		icon_skills.arrowshower_tex
20300	Common	Common	Archer	Arrow Volley III	False		icon_skills.arrowshower_tex
20310	Common	Common	Archer	Arrow Volley III	False		icon_skills.arrowshower_tex
20400	Common	Common	Archer	Arrow Volley IV	False		icon_skills.arrowshower_tex
20410	Common	Common	Archer	Arrow Volley IV	False		icon_skills.arrowshower_tex
20500	Common	Common	Archer	Arrow Volley V	False		icon_skills.arrowshower_tex
20510	Common	Common	Archer	Arrow Volley V	False		icon_skills.arrowshower_tex
20600	Common	Common	Archer	Arrow Volley VI	False		icon_skills.arrowshower_tex
20610	Common	Common	Archer	Arrow Volley VI	False		icon_skills.arrowshower_tex
20700	Common	Common	Archer	Arrow Volley VII	False		icon_skills.arrowshower_tex
20710	Common	Common	Archer	Arrow Volley VII	False		icon_skills.arrowshower_tex
20800	Common	Common	Archer	Arrow Volley VIII	False		icon_skills.arrowshower_tex
20810	Common	Common	Archer	Arrow Volley VIII	False		icon_skills.arrowshower_tex
20900	Common	Common	Archer	Arrow Volley IX	False		icon_skills.arrowshower_tex
20910	Common	Common	Archer	Arrow Volley IX	False		icon_skills.arrowshower_tex
21000	Common	Common	Archer	Arrow Volley X	False		icon_skills.arrowshower_tex
21010	Common	Common	Archer	Arrow Volley X	False		icon_skills.arrowshower_tex
21100	Common	Common	Archer	Arrow Volley XI	False		icon_skills.arrowshower_tex
21110	Common	Common	Archer	Arrow Volley XI	False		icon_skills.arrowshower_tex
21200	Common	Common	Archer	Arrow Volley XII	False		icon_skills.arrowshower_tex
21210	Common	Common	Archer	Arrow Volley XII	False		icon_skills.arrowshower_tex
21300	Common	Common	Archer	Arrow Volley XIII	False		icon_skills.arrowshower_tex
21310	Common	Common	Archer	Arrow Volley XIII	False		icon_skills.arrowshower_tex
21400	Common	Common	Archer	Arrow Volley XIV	False		icon_skills.arrowshower_tex
21410	Common	Common	Archer	Arrow Volley XIV	False		icon_skills.arrowshower_tex
