10100	Common	Common	Archer	一般射擊 I	False		icon_skills.arrowshot_tex
10200	Common	Common	Archer	一般射擊 II	False		icon_skills.arrowshot_tex
10300	Common	Common	Archer	一般射擊 III	False		icon_skills.arrowshot_tex
10400	Common	Common	Archer	一般射擊 IV	False		icon_skills.arrowshot_tex
10500	Common	Common	Archer	一般射擊 V	False		icon_skills.arrowshot_tex
10600	Common	Common	Archer	一般射擊 VI	False		icon_skills.arrowshot_tex
10700	Common	Common	Archer	一般射擊 VII	False		icon_skills.arrowshot_tex
10800	Common	Common	Archer	一般射擊 VIII	False		icon_skills.arrowshot_tex
10900	Common	Common	Archer	一般射擊 IX	False		icon_skills.arrowshot_tex
11000	Common	Common	Archer	一般射擊 X	False		icon_skills.arrowshot_tex
11100	Common	Common	Archer	一般射擊 XI	False		icon_skills.arrowshot_tex
11200	Common	Common	Archer	一般射擊 XII	False		icon_skills.arrowshot_tex
11300	Common	Common	Archer	一般射擊 XIII	False		icon_skills.arrowshot_tex
11400	Common	Common	Archer	一般射擊 XIV	False		icon_skills.arrowshot_tex
11500	Common	Common	Archer	一般射擊 XV	False		icon_skills.arrowshot_tex
20100	Common	Common	Archer	多重射擊 I	False		icon_skills.arrowshower_tex
20110	Common	Common	Archer	多重射擊 I	False		icon_skills.arrowshower_tex
20200	Common	Common	Archer	多重射擊 II	False		icon_skills.arrowshower_tex
20210	Common	Common	Archer	多重射擊 II	False		icon_skills.arrowshower_tex
20300	Common	Common	Archer	多重射擊 III	False		icon_skills.arrowshower_tex
20310	Common	Common	Archer	多重射擊 III	False		icon_skills.arrowshower_tex
20400	Common	Common	Archer	多重射擊 IV	False		icon_skills.arrowshower_tex
20410	Common	Common	Archer	多重射擊 IV	False		icon_skills.arrowshower_tex
20500	Common	Common	Archer	多重射擊 V	False		icon_skills.arrowshower_tex
20510	Common	Common	Archer	多重射擊 V	False		icon_skills.arrowshower_tex
20600	Common	Common	Archer	多重射擊 VI	False		icon_skills.arrowshower_tex
20610	Common	Common	Archer	多重射擊 VI	False		icon_skills.arrowshower_tex
20700	Common	Common	Archer	多重射擊 VII	False		icon_skills.arrowshower_tex
20710	Common	Common	Archer	多重射擊 VII	False		icon_skills.arrowshower_tex
20800	Common	Common	Archer	多重射擊 VIII	False		icon_skills.arrowshower_tex
20810	Common	Common	Archer	多重射擊 VIII	False		icon_skills.arrowshower_tex
20900	Common	Common	Archer	多重射擊 IX	False		icon_skills.arrowshower_tex
20910	Common	Common	Archer	多重射擊 IX	False		icon_skills.arrowshower_tex
21000	Common	Common	Archer	多重射擊 X	False		icon_skills.arrowshower_tex
21010	Common	Common	Archer	多重射擊 X	False		icon_skills.arrowshower_tex
21100	Common	Common	Archer	多重射擊 XI	False		icon_skills.arrowshower_tex
21110	Common	Common	Archer	多重射擊 XI	False		icon_skills.arrowshower_tex
21200	Common	Common	Archer	多重射擊 XII	False		icon_skills.arrowshower_tex
21210	Common	Common	Archer	多重射擊 XII	False		icon_skills.arrowshower_tex
21300	Common	Common	Archer	多重射擊 XIII	False		icon_skills.arrowshower_tex
21310	Common	Common	Archer	多重射擊 XIII	False		icon_skills.arrowshower_tex
21400	Common	Common	Archer	多重射擊 XIV	False		icon_skills.arrowshower_tex
21410	Common	Common	Archer	多重射擊 XIV	False		icon_skills.arrowshower_tex
21500	Common	Common	Archer	多重射擊 XV	False		icon_skills.arrowshower_tex
21510	Common	Common	Archer	多重射擊 XV	False		icon_skills.arrowshower_tex
30100	Common	Common	Archer	集中射擊 I	False		icon_skills.chargearrow_tex
30110	Common	Common	Archer	集中射擊 I	False	hit 1	icon_skills.chargearrow_tex
30111	Common	Common	Archer	集中射擊 I	False	hit 2	icon_skills.chargearrow_tex
30112	Common	Common	Archer	集中射擊 I	False	hit 3	icon_skills.chargearrow_tex
30113	Common	Common	Archer	集中射擊 I	False	hit 4	icon_skills.chargearrow_tex
30200	Common	Common	Archer	集中射擊 II	False		icon_skills.chargearrow_tex
30210	Common	Common	Archer	集中射擊 II	False	hit 1	icon_skills.chargearrow_tex
30211	Common	Common	Archer	集中射擊 II	False	hit 2	icon_skills.chargearrow_tex
30212	Common	Common	Archer	集中射擊 II	False	hit 3	icon_skills.chargearrow_tex
30213	Common	Common	Archer	集中射擊 II	False	hit 4	icon_skills.chargearrow_tex
30300	Common	Common	Archer	集中射擊 III	False		icon_skills.chargearrow_tex
30310	Common	Common	Archer	集中射擊 III	False	hit 1	icon_skills.chargearrow_tex
30311	Common	Common	Archer	集中射擊 III	False	hit 2	icon_skills.chargearrow_tex
30312	Common	Common	Archer	集中射擊 III	False	hit 3	icon_skills.chargearrow_tex
30313	Common	Common	Archer	集中射擊 III	False	hit 4	icon_skills.chargearrow_tex
30400	Common	Common	Archer	集中射擊 IV	False		icon_skills.chargearrow_tex
30410	Common	Common	Archer	集中射擊 IV	False	hit 1	icon_skills.chargearrow_tex
30411	Common	Common	Archer	集中射擊 IV	False	hit 2	icon_skills.chargearrow_tex
30412	Common	Common	Archer	集中射擊 IV	False	hit 3	icon_skills.chargearrow_tex
30413	Common	Common	Archer	集中射擊 IV	False	hit 4	icon_skills.chargearrow_tex
30500	Common	Common	Archer	集中射擊 V	False		icon_skills.chargearrow_tex
30510	Common	Common	Archer	集中射擊 V	False	hit 1	icon_skills.chargearrow_tex
30511	Common	Common	Archer	集中射擊 V	False	hit 2	icon_skills.chargearrow_tex
30512	Common	Common	Archer	集中射擊 V	False	hit 3	icon_skills.chargearrow_tex
30513	Common	Common	Archer	集中射擊 V	False	hit 4	icon_skills.chargearrow_tex
30600	Common	Common	Archer	集中射擊 VI	False		icon_skills.chargearrow_tex
30610	Common	Common	Archer	集中射擊 VI	False	hit 1	icon_skills.chargearrow_tex
30611	Common	Common	Archer	集中射擊 VI	False	hit 2	icon_skills.chargearrow_tex
30612	Common	Common	Archer	集中射擊 VI	False	hit 3	icon_skills.chargearrow_tex
30613	Common	Common	Archer	集中射擊 VI	False	hit 4	icon_skills.chargearrow_tex
30700	Common	Common	Archer	集中射擊 VII	False		icon_skills.chargearrow_tex
30710	Common	Common	Archer	集中射擊 VII	False	hit 1	icon_skills.chargearrow_tex
30711	Common	Common	Archer	集中射擊 VII	False	hit 2	icon_skills.chargearrow_tex
30712	Common	Common	Archer	集中射擊 VII	False	hit 3	icon_skills.chargearrow_tex
30713	Common	Common	Archer	集中射擊 VII	False	hit 4	icon_skills.chargearrow_tex
30800	Common	Common	Archer	集中射擊 VIII	False		icon_skills.chargearrow_tex
30810	Common	Common	Archer	集中射擊 VIII	False	hit 1	icon_skills.chargearrow_tex
30811	Common	Common	Archer	集中射擊 VIII	False	hit 2	icon_skills.chargearrow_tex
30812	Common	Common	Archer	集中射擊 VIII	False	hit 3	icon_skills.chargearrow_tex
30813	Common	Common	Archer	集中射擊 VIII	False	hit 4	icon_skills.chargearrow_tex
30900	Common	Common	Archer	集中射擊 IX	False		icon_skills.chargearrow_tex
30910	Common	Common	Archer	集中射擊 IX	False	hit 1	icon_skills.chargearrow_tex
