1	WeakeningEffect	True	False	False	더미_이상상태	유명한 무법자가 되었습니다.$BR휴식의 신관, 휴식의 신장, 사냥터 이동 관리인, 페가수스 이동 메뉴를 사용 할 수 없습니다.$BR사망 시 크리스탈 파괴 판정 횟수가 증가합니다.$BR컨디션 감소량이 증가합니다.$BR힘이 $H_W_BAD90%$COLOR_END 감소되며 맷집이 $H_W_BAD$value2$COLOR_END 감소됩니다 또한 이동속도가 $H_W_BAD$value3$COLOR_END 감소됩니다.$BR악명이 0일때 비 전투 상태를 60초 동안 유지하면 유명한 무법자 상태가 해제됩니다.	icon_skills.voidtrap_tex
2	Buff	True	True	False	테스트용_후덜덜	공격력 100배 / 방어력 100배 효과! 5시간 지속! 일반 게임 플레이 시 이 툴팁이 보이면 BTS 처리 필요!	icon_skills.voidtrap_tex
3	Buff	True	True	False	테스트용_MP자연회복_없음	MP 자연 회복 없음! 30분 지속! 일반 게임 플레이 시 이 툴팁이 보이면 BTS 처리 필요!	icon_skills.voidtrap_tex
4	Buff	True	True	False	테스트용 폭탄	스턴 효과	icon_skills.voidtrap_tex
5	WeakeningEffect	True	True	False	효과가 없는 이상상태	효과가 없는 이상상태	icon_skills.voidtrap_tex
6	WeakeningEffect	True	True	False	데미지 완전 무적	데미지 완전 무적	icon_skills.voidtrap_tex
7	WeakeningEffect	True	True	False	데미지 하프 무적	데미지 하프 무적	icon_skills.voidtrap_tex
8	WeakeningEffect	True	True	False	이상상태 완전 무적	이상상태 완전 무적	icon_skills.voidtrap_tex
9	WeakeningEffect	True	True	False	이상상태 하프 무적	이상상태 하프 무적	icon_skills.voidtrap_tex
10	WeakeningEffect	True	True	False	리액션 완전 무적	리액션 완전 무적	icon_skills.voidtrap_tex
11	WeakeningEffect	True	True	False	스톤	스톤	icon_skills.voidtrap_tex
12	WeakeningEffect	True	True	False	회오리	회오리	icon_skills.voidtrap_tex
13	WeakeningEffect	True	True	False	여신 강림	여신 강림	icon_skills.voidtrap_tex
15	Buff	True	True	False	속보 I	평화 상태에서의 이동 속도가 $H_W_GOOD10$COLOR_END 향상됩니다.	icon_skills.fastwalk_tex
21	Buff	True	True	False	몰이사냥_리액션_저항 테스트	지액션 저항 확률 10배 증가	icon_skills.voidtrap_tex
22	Buff	True	True	False	테스트_스킬데미지증가	테스트 전용! 모든 스킬 데미지 40% 증가!	icon_skills.voidtrap_tex
23	Buff	True	True	False	자신 치명타 100%	자신의 공격이 100% 치명타가 된다. $BR테스트 전용	
24	Buff	True	True	False	상대에게 치명타 100% 이상상태 부여	상대에게 100% 치명타를 유발하는 이상상태 부여. $BR테스트 전용	
25	Buff	True	True	True	T.E.R.A TIME	미칠 듯한 스킬 난사의 짜릿함을 느껴 보세요! 연맹 스킬을 제외한 모든 스킬의 재사용 시간이 80% 감소하고, 초당 마나 회복량이 크게 증가합니다.	icon_status.pluswill_tex
