1	WeakeningEffect	True	False	False	Conscience tranquille	Réduit la puissance et l'attaque à $H_W_BAD90%$COLOR_END.	icon_skills.voidtrap_tex
2	Buff	True	True	False	Promo des améliorations des big boss	Vous aurez encore plus la classe après avoir battu des big boss.	icon_skills.voidtrap_tex
3	Buff	True	True	False	TEST_NoNaturalMPRegeneration	Les PM ne se régénèrent plus naturellement pendant 30 minutes !	icon_skills.voidtrap_tex
4	Buff	True	True	False	Bombe assommante	Effet d'étourdissement	icon_skills.voidtrap_tex
5	WeakeningEffect	True	True	False	Affaiblissement sans effet	Affaiblissement sans effet	icon_skills.voidtrap_tex
6	WeakeningEffect	True	True	False	Invincibilité absolue aux dégâts	Invincibilité absolue aux dégâts	icon_skills.voidtrap_tex
7	WeakeningEffect	True	True	False	Semi-invincibilité aux dégâts	Semi-invincibilité aux dégâts	icon_skills.voidtrap_tex
8	WeakeningEffect	True	True	False	Invincibilité absolue aux affaiblissements	Invincibilité absolue aux affaiblissements	icon_skills.voidtrap_tex
9	WeakeningEffect	True	True	False	Affaiblissement de Semi-invincibilité	Affaiblissement de Semi-invincibilité	icon_skills.voidtrap_tex
10	WeakeningEffect	True	True	False	Réaction Invincibilité absolue	Réaction invincibilité absolue	icon_skills.voidtrap_tex
11	WeakeningEffect	True	True	False	Pierre	Pierre	icon_skills.voidtrap_tex
12	WeakeningEffect	True	True	False	Vortex	Vortex	icon_skills.voidtrap_tex
13	WeakeningEffect	True	True	False	Déesse déchaînée	Déesse déchaînée	icon_skills.voidtrap_tex
15	Buff	True	True	False	Bénédiction de Zenobia	Augmente la vitesse de déplacement hors combat de $H_W_GOOD10$COLOR_END.	icon_skills.fastwalk_tex
21	Buff	True	True	False	Chasing and Hunting_Reaction_Resistance Test	Augmente 10 fois les chances de résistance à la réaction.	icon_skills.voidtrap_tex
22	Buff	True	True	False	Test_Increased Skill Damage	Test uniquement : Augmente tous les dégâts des compétences de 40% !	icon_skills.voidtrap_tex
23	Buff	True	True	False	Coups critiques permanents	Toutes vos attaques sont des coups critiques.$BRTest uniquement	
24	Buff	True	True	False	Confère des coups critiques permanents	Confère à l'ennemi des coups critiques permanents.$BRTest uniquement	
25	Buff	True	True	True	Heure de T.E.R.A.	Sentez la fièvre monter en vous ! Réduit le temps de recharge de toutes les compétences de 80 %, sauf pour les compétences d'alliance. Augmente fortement la restauration de PM.	icon_status.pluswill_tex
26	Buff	True	True	True	Super-Hyper-Ultra-Turbo enclenché	Sentez la fièvre monter en vous ! Réduit le temps de recharge de toutes les compétences de 80 %, sauf pour les compétences d'alliance. Augmente fortement la restauration de PM.	icon_status.pluswill_tex
