1	Power	Debuff	False	perc	100000	0	0.1	Reines Gewissen			Verringert Kraft und den Angriff auf $H_W_BAD90%$COLOR_END.	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
2	Power	Buff	True	perc	180000000	0	100	Megakraftverstärkung			Euer Auftreten wird noch furchteinflößender, wenn Ihr auf megagroße Monster trefft.	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
2	Endurance	Buff	True	perc	180000000	0	100	Megakraftverstärkung			Euer Auftreten wird noch furchteinflößender, wenn Ihr auf megagroße Monster trefft.	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
3	NoMPDecay	Buff	True	seta	1800000	0	0	TEST_NoNaturalMPRegeneration			Keine natürliche MP-Regeneration für 30 Min.! Sollte diese Nachricht angezeigt werden, sollte dies als Fehler vermerkt werden.	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
4	Stun	Buff	True	swch	3600000	0	4	Betäubungsgranate	7215	Betäubungsgranate	Betäubungseffekt	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
5	Drunk1	Debuff	True	seta	100000	0	0	Schwächung ohne Effekt			Schwächung ohne Effekt	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
6	Immune	Debuff	True	seta	100000	0	0	Schaden: Absolute Unbesiegbarkeit			Schaden: Absolute Unbesiegbarkeit	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
7	Stun	Debuff	True	seta	100000	0	5	Schaden: Halbe Unbesiegbarkeit			Schaden: Halbe Unbesiegbarkeit	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
7	Immune	Debuff	True	abs	100000	0	0	Schaden: Halbe Unbesiegbarkeit			Schaden: Halbe Unbesiegbarkeit	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
8	Immune	Debuff	True	setp	100000	0	0	Schwächung: Absolute Unbesiegbarkeit			Schwächung: Absolute Unbesiegbarkeit	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
9	Immune	Debuff	True	8	100000	0	0	Schwächung: Halbe Unbesiegbarkeit			Schwächung: Halbe Unbesiegbarkeit	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
10	Immune	Debuff	True	16	100000	0	0	Reaktion: Absolute Unbesiegbarkeit			Reaktion: Absolute Unbesiegbarkeit	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
