1	WeakeningEffect	True	False	False	Clear Conscience	Decreases Power and Attack to $H_W_BAD90%$COLOR_END.	icon_skills.voidtrap_tex
2	Buff	True	True	False	Promo BAM Buff	Increases your awesomeness when beating down Big-Ass Monsters.	icon_skills.voidtrap_tex
3	Buff	True	True	False	TEST_NoNaturalMPRegeneration	No natural MP regeneration! For 30 minutes! BTS needed if this message is displayed.	icon_skills.voidtrap_tex
4	Buff	True	True	False	Stun Bomb	Stun effect	icon_skills.voidtrap_tex
5	WeakeningEffect	True	True	False	Non-Effect Debuff	Non-effect debuff	icon_skills.voidtrap_tex
6	WeakeningEffect	True	True	False	Damage Absolute Invincibility	Damage absolute invincibility	icon_skills.voidtrap_tex
7	WeakeningEffect	True	True	False	Damage Half Invincibility	Damage half invincibility	icon_skills.voidtrap_tex
8	WeakeningEffect	True	True	False	Debuff Absolute Invincibility	Debuff absolute invincibility	icon_skills.voidtrap_tex
9	WeakeningEffect	True	True	False	Debuff Half Invincibility	Debuff half invincibility	icon_skills.voidtrap_tex
10	WeakeningEffect	True	True	False	Reaction Absolute Invincibility	Reaction absolute invincibility	icon_skills.voidtrap_tex
11	WeakeningEffect	True	True	False	Stone	Stone	icon_skills.voidtrap_tex
12	WeakeningEffect	True	True	False	Vortex	Vortex	icon_skills.voidtrap_tex
13	WeakeningEffect	True	True	False	Unchained Goddess	Unchained goddess	icon_skills.voidtrap_tex
15	Buff	True	True	False	Blessing of Zenobia	Increases non-combat Movement Speed by $H_W_GOOD10$COLOR_END.	icon_skills.fastwalk_tex
21	Buff	True	True	False	Chasing and Hunting_Reaction_Resistance Test	Increases the chance of reaction resistance 10 times.	icon_skills.voidtrap_tex
22	Buff	True	True	False	Test_Increased Skill Damage	Test only: Increases all skill damage by 40%!	icon_skills.voidtrap_tex
23	Buff	True	True	False	Automatic Critical Hits	All your attacks are critical hits.$BRTest Only	
24	Buff	True	True	False	Grant Automatic Critical Hits	Grant automatic critical hits to enemy.$BRTest Only	
25	Buff	True	True	True	T.E.R.A. TIME	Feel the fever! Decreases all skill cooldowns except for alliance skills by 80%. Greatly increases MP replenishment. Is not active while in dungeons or battlegrounds.	icon_status.pluswill_tex
26	Buff	True	True	True	Ultra-Hyper-Fire-Turbo Time	Feel the fever! Decreases all skill cooldowns except for alliance skills by 80%. Greatly increases MP replenishment. Is not active while in dungeons or battlegrounds.	icon_status.pluswill_tex
27	Buff	True	True	True	T.E.R.A. TIME	Feel the fever! Decreases all skill cooldowns except for alliance skills by 80%. Greatly increases MP replenishment. Is not active while in dungeons or battlegrounds.	icon_status.pluswill_tex
28	Buff	True	True	False	T.E.R.A. TIME	Feel the fever! Decreases all skill cooldowns except for alliance skills by 80%. Greatly increases MP replenishment. Is not active while in dungeons or battlegrounds.	icon_status.pluswill_tex
29	Buff	False	True	False			
30	Buff	True	True	True	Blessing of Amarun	Increases maximum HP for the first venture into the dungeon.	icon_skills.heart_buff_tex
31	Buff	True	True	False	T.E.R.A. TIME Season 2	Engage in spectacular battles! Increases Power by 20%, and significantly increases Attack Speed.	icon_status.buff_of_kaia_tex
32	Buff	False	True	False			
35	Buff	False	True	False			
36	Buff	True	True	True	4th Anniversary Buff(Increase Attack Power)	Engage in spectacular battles! When attacking, damage increases by 20% and attack speed greatly increases as well.	icon_status.buff_of_kaia_tex
37	Buff	True	True	True	4th Anniversary Buff(Decreased Cooldown)	Feel the fever! All skill cooldowns except for alliance skills decrease by 80%, and all MP regeneration increases immensely.	icon_status.pluswill_tex
38	Buff	False	True	False			
39	Buff	True	True	True	The Call of War	Increases skill damage, Attack Speed and HP recovery by 2%.	icon_status.plusecritical_tex
40	Buff	True	True	True	Balder's Blessing	Increases your gathering proficiencies by 30 and shortens your gathering and crafting times.	icon_items.artisanall_up_tex
41	Buff	True	True	False	Baharr's Blessing I	Slightly increases enchantment success rate.	icon_items.parts_heavyarmorc5_tex
42	Buff	True	True	False	Baharr's Blessing II	Increases enchantment success rate.	icon_items.parts_heavyarmorc5_tex
43	Buff	True	True	False	Baharr's Blessing III	Significantly increases enchantment success rate.	icon_items.parts_heavyarmorc5_tex
44	Buff	True	True	False	Baharr's Blessing I	Slightly increases enchantment success rate.	icon_items.parts_heavyarmorc5_tex
45	Buff	True	True	False	Baharr's Blessing II	Increases enchantment success rate.	icon_items.parts_heavyarmorc5_tex
46	Buff	True	True	False	Baharr's Blessing III	Significantly increases enchantment success rate.	icon_items.parts_heavyarmorc5_tex
47	Buff	True	True	False	Test_Skill Damage Increase/Aggro Reduction	Test Only! Increases all skill damage by 50%. Decreases Aggro  by 50%	icon_skills.voidtrap_tex
51	Buff	True	True	False	Stun for DPS testing	Stunned for DPS testing. The following abnormalities are added:&#xA;Decreases Endurance by $H_W_BAD12%$COLOR_END (3 stacks of Debilitate)&#xA;Decreases Endurance $H_W_BAD10%$COLOR_END (Volley of Curses Glyphs)&#xA;Decreases Crit Resist Factor $H_W_BAD-12$COLOR_END (Volley of Curses EP)	icon_items.q_bones_tex
101	Buff	True	True	False	Retaliate	Immune to knockdown, stagger, and stuns.	icon_skills.risingattack_tex
201	Buff	False	True	False	Blessing of Shakan I	Increases Power by $H_W_GOOD17$COLOR_END.	icon_skills.attackup_tex
202	Buff	False	True	False	Blessing of Shakan II	Increases Power by $H_W_GOOD25$COLOR_END.	icon_skills.attackup_tex
301	Stun	True	False	False	Lightning Trap	Stunned. Cannot move.	icon_skills.shocktrap_tex
501	Buff	True	True	False	Movement Speed Increases	Increases Movement Speed immensely.	icon_status.aura_of_wind_tex
601	Buff	True	True	True	Titanic Wrath I	Increases Power by $H_W_GOOD20$COLOR_END. Increases Attack Speed by $H_W_GOOD6$COLOR_END.	icon_skills.rage_tex
602	Buff	True	True	True	Titanic Wrath II	Increases Power by $H_W_GOOD25$COLOR_END. Increases Attack Speed by $H_W_GOOD6$COLOR_END.	icon_skills.rage_tex
603	Buff	True	True	True	Titanic Wrath III	Increases Power by $H_W_GOOD48$COLOR_END. Increases Attack Speed by $H_W_GOOD9.6$COLOR_END.	icon_skills.rage_tex
901	Stun	True	False	False	Shara's Lash	Stunned. Cannot move.	icon_skills.flashball_tex
902	Buff	True	True	True	Noctenium Infusion	Activates a skill's noctenium effects.	icon_items.union_supplies5_tex
903	Buff	True	True	False	Murderous Intent	Increases Power by $H_W_GOOD15$COLOR_END, Attack Speed by $H_W_GOOD8%$COLOR_END, Crit Factor by $H_W_GOOD4%$COLOR_END, and Movement Speed by $H_W_GOOD4%$COLOR_END.	icon_skills.battlefield_high_ranking_tex
904	Buff	True	True	False	Energy Stars Amplification	Increases skill damage by $H_W_GOOD10$COLOR_END for first hit. Cannot be applied to caster.	icon_skills.berserk_tex
