1	Power	Debuff	False	perc	100000	0	0.1	Conscience tranquille			Réduit la puissance et l'attaque à $H_W_BAD90%$COLOR_END.	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
2	Power	Buff	True	perc	180000000	0	100	Promo des améliorations des big boss			Vous aurez encore plus la classe après avoir battu des big boss.	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
2	Endurance	Buff	True	perc	180000000	0	100	Promo des améliorations des big boss			Vous aurez encore plus la classe après avoir battu des big boss.	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
3	NoMPDecay	Buff	True	seta	1800000	0	0	TEST_NoNaturalMPRegeneration			Les PM ne se régénèrent plus naturellement pendant 30 minutes !	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
4	Stun	Buff	True	swch	3600000	0	4	Bombe assommante	7215	Bombe assommante	Effet d'étourdissement	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
5	Drunk1	Debuff	True	seta	100000	0	0	Affaiblissement sans effet			Affaiblissement sans effet	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
6	Immune	Debuff	True	seta	100000	0	0	Invincibilité absolue aux dégâts			Invincibilité absolue aux dégâts	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
7	Stun	Debuff	True	seta	100000	0	5	Semi-invincibilité aux dégâts			Semi-invincibilité aux dégâts	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
7	Immune	Debuff	True	abs	100000	0	0	Semi-invincibilité aux dégâts			Semi-invincibilité aux dégâts	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
8	Immune	Debuff	True	setp	100000	0	0	Invincibilité absolue aux affaiblissements			Invincibilité absolue aux affaiblissements	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
9	Immune	Debuff	True	8	100000	0	0	Affaiblissement de Semi-invincibilité			Affaiblissement de Semi-invincibilité	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
10	Immune	Debuff	True	16	100000	0	0	Réaction Invincibilité absolue			Réaction invincibilité absolue	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
10	StatusImmune	Debuff	True	swch	100000	0	0	Réaction Invincibilité absolue			Réaction invincibilité absolue	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
11	Immune	Debuff	True	26	60000	0	0	Peau de pierre			Pierre	icon_skills.stoneshape_tex	icon_skills.voidtrap_tex	True
11	StunKnockDown	Debuff	True	seta	60000	0	6	Peau de pierre			Pierre	icon_skills.stoneshape_tex	icon_skills.voidtrap_tex	True
11	StatusImmune	Debuff	True	swch	60000	0	0	Peau de pierre			Pierre	icon_skills.stoneshape_tex	icon_skills.voidtrap_tex	True
12	Immune	Debuff	True	21	10000	0	0	Prison Vortex			Vortex	icon_skills.tornadoprison_tex	icon_skills.voidtrap_tex	True
12	StunKnockDown	Debuff	True	seta	10000	0	5	Prison Vortex			Vortex	icon_skills.tornadoprison_tex	icon_skills.voidtrap_tex	True
12	247	Debuff	True	perc	10000	0	100	Prison Vortex			Vortex	icon_skills.tornadoprison_tex	icon_skills.voidtrap_tex	True
12	StatusImmune	Debuff	True	swch	10000	0	0	Prison Vortex			Vortex	icon_skills.tornadoprison_tex	icon_skills.voidtrap_tex	True
13	Immune	Debuff	True	20	60000	0	0	Epiphanie de la déesse			Déesse déchaînée	icon_skills.adventgoddess_tex	icon_skills.voidtrap_tex	True
13	StatusImmune	Debuff	True	swch	60000	0	0	Epiphanie de la déesse			Déesse déchaînée	icon_skills.adventgoddess_tex	icon_skills.voidtrap_tex	True
15	OutOfCombatMovSpd	Buff	True	abs	600000	0	10	Bénédiction de Zenobia			Augmente la vitesse de déplacement hors combat de $H_W_GOOD10$COLOR_END.	icon_skills.fastwalk_tex	icon_skills.fastwalk_tex	True
