1	Power	Debuff	False	perc	100000	0	0.1	더미_이상상태			유명한 무법자가 되었습니다.$BR휴식의 신관, 휴식의 신장, 사냥터 이동 관리인, 페가수스 이동 메뉴를 사용 할 수 없습니다.$BR사망 시 크리스탈 파괴 판정 횟수가 증가합니다.$BR컨디션 감소량이 증가합니다.$BR힘이 $H_W_BAD90%$COLOR_END 감소되며 맷집이 $H_W_BAD90% (unk2)$COLOR_END 감소됩니다 또한 이동속도가 $H_W_BAD90% (unk3)$COLOR_END 감소됩니다.$BR악명이 0일때 비 전투 상태를 60초 동안 유지하면 유명한 무법자 상태가 해제됩니다.	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
2	Power	Buff	True	perc	180000000	0	100	[이벤트] 강력한 권능의 포션	149004	[이벤트] 강력한 권능의 포션		icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
2	Endurance	Buff	True	perc	180000000	0	100	[이벤트] 강력한 권능의 포션	149004	[이벤트] 강력한 권능의 포션		icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
4	Stun	Buff	True	swch	3600000	0	4	테스트용 폭탄	7215	테스트 용 폭탄	스턴 효과	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
5	Drunk1	Debuff	True	seta	100000	0	0	효과가 없는 이상상태			효과가 없는 이상상태	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
6	Immune	Debuff	True	seta	100000	0	0	데미지 완전 무적			데미지 완전 무적	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
7	Stun	Debuff	True	seta	100000	0	5	데미지 하프 무적			데미지 하프 무적	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
7	Immune	Debuff	True	abs	100000	0	0	데미지 하프 무적			데미지 하프 무적	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
8	Immune	Debuff	True	setp	100000	0	0	이상상태 완전 무적			이상상태 완전 무적	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
9	Immune	Debuff	True	8	100000	0	0	이상상태 하프 무적			이상상태 하프 무적	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
