1	1	[角色歸屬]匠人香燭	0	30	icon_items.artisan_potion_tex
2	1	[角色歸屬]完整的復活卷軸	0	1200	icon_items.perfect_revival_tex
3	1	[角色歸屬]凱亞的號角喇叭	0	30	icon_items.hp_recovery_potion_tex
4	1	[角色歸屬]賽蓮香水	0	30	icon_items.mp_recovery_potion_tex
5	1	[角色歸屬]雷琳的魔法繃帶	0	60	icon_items.perfect_bandage_tex
6	1	[角色歸屬]發光的疑問符咒	0	1	icon_items.shine_mysterypaper1_tex
7	1	[角色歸屬]發光的神秘符咒	0	1	icon_items.shine_mysterypaper2_tex
8	1	[角色歸屬]發光的奇怪符咒	0	1	icon_items.shine_mysterypaper3_tex
9	1	[角色歸屬]群眾的歡呼	0	18000	icon_items.exp_buff_potion1_tex
10	1	[角色歸屬]喜慶的火花	0	18000	icon_items.exp_buff_potion2_tex
11	3	 [角色歸屬]水晶 - 凡貝爾寶石	0	0	icon_items.promotion_customize1_tex
12	3	 [角色歸屬]水晶 - 魔女寶石	0	0	icon_items.promotion_customize2_tex
13	0	惡神印章	0	0	icon_items.pk_tex
14	0	巴其溫勳章	0	0	icon_items.medal1_tex
15	0	強化劑	0	0	icon_items.enrichment_tex
16	0	角色名稱變更券	0	5184000	icon_items.charname_change_tex
17	3	[角色歸屬]貝里克的河流耳環	0	0	icon_items.promotion_earring_tex
18	3	[角色歸屬]洛克的血滴項鍊	0	0	icon_items.promotion_necklace_tex
19	3	[角色歸屬]賽蓮的沙洲戒指	0	0	icon_items.promotion_ring_tex
20	0	技能教本：褐色軍馬 I	0	0	icon_items.skillbook_rider1_tex
21	0	技能教本：褐色軍馬 II	0	0	icon_items.skillbook_rider2_tex
22	1	銅印章	0	0	icon_items.icon_valkion_medal1_tex
23	1	青銅印章	0	0	icon_items.icon_valkion_medal2_tex
24	1	黃銅印章	0	0	icon_items.icon_valkion_medal3_tex
25	1	純銀印章	0	0	icon_items.icon_valkion_medal_tex
26	1	匠人香燭	0	30	icon_items.artisan_potion_tex
27	1	完整的復活卷軸	0	1200	icon_items.perfect_revival_tex
28	1	凱亞的號角喇叭	0	30	icon_items.hp_recovery_potion_tex
29	1	賽蓮香水	0	30	icon_items.mp_recovery_potion_tex
30	1	雷琳的魔法繃帶	0	60	icon_items.perfect_bandage_tex
31	1	發光的疑問符咒	0	1	icon_items.shine_mysterypaper1_tex
32	1	發光的神秘符咒	0	1	icon_items.shine_mysterypaper2_tex
33	1	發光的奇怪符咒	0	1	icon_items.shine_mysterypaper3_tex
34	1	群眾的歡呼 I	0	18000	icon_items.exp_buff_potion1_tex
35	1	喜慶的火花 I	0	18000	icon_items.exp_buff_potion2_tex
36	3	水晶 - 凡貝爾寶石	0	0	icon_items.promotion_customize1_tex
37	3	水晶 - 魔女寶石	0	0	icon_items.promotion_customize2_tex
38	3	貝里克的河流耳環	0	0	icon_items.promotion_earring_tex
39	3	洛克的血滴項鍊	0	0	icon_items.promotion_necklace_tex
40	3	賽蓮的沙洲戒指	0	0	icon_items.promotion_ring_tex
41	0	技能教本：白色軍馬	0	0	icon_items.skillbook_rider1_tex
42	0	[角色歸屬]技能教本：白色軍馬	0	0	icon_items.skillbook_rider1_tex
43	1	[角色歸屬]年夜飯	0	30	icon_items.newyearssoup_tex
44	1	年夜飯	0	30	icon_items.newyearssoup_tex
45	1	銅星武功勳章	0	0	icon_items.battlefield_medal01_tex
46	1	銀星武功勳章	0	0	icon_items.battlefield_medal02_tex
47	1	金星武功勳章	0	0	icon_items.battlefield_medal03_tex
50	0	誓約的戒指	0	0	icon_items.promotion_ring_tex
51	0	頂級有機紅蘿蔔	0	0	icon_items.refined_insecta10_tex
52	1	發光的鍛鍊粉末	0	0	icon_items.shine_enchant_tex
53	1	祝福的鍛鍊粉末	0	0	icon_items.bless_enchant_tex
54	1	疫病精髓	0	0	icon_items.essence_of_epidemic_tex
55	1	試煉晶球	0	0	icon_items.orb_of_hardship_tex
56	1	邪念晶球	0	0	icon_items.orb_of_soul_tex
57	1	破滅晶球	0	0	icon_items.orb_of_ruin_tex
59	0	擺攤人偶普奇1級封印石	0	0	icon_items.homonculus1_tex
60	0	擺攤人偶扈卡1級封印石	0	0	icon_items.homonculus2_tex
61	0	擺攤人偶喵咪1級封印石	0	0	icon_items.homonculus3_tex
62	0	擺攤人偶妃蕊1級封印石	0	0	icon_items.homonculus4_tex
63	1	擺攤人偶普奇2級封印石	0	0	icon_items.homonculus1_tex
64	1	擺攤人偶扈卡2級封印石	0	0	icon_items.homonculus2_tex
65	1	擺攤人偶喵咪2級封印石	0	0	icon_items.homonculus3_tex
66	1	擺攤人偶妃蕊2級封印石	0	0	icon_items.homonculus4_tex
67	2	[角色歸屬]群眾的歡呼II	0	10800	icon_items.exp_buff_potion1_tex
68	2	群眾的歡呼II	0	10800	icon_items.exp_buff_potion1_tex
69	1	擺攤人偶小惡魔2級封印石	0	0	icon_items.homunculusus_tex
71	2	名品封印卷軸	0	0	icon_items.unidentify_scroll_2_tex
72	0	魯倫龐的禮物交換券	0	0	icon_items.mysterypaper8_tex
73	0	憂奇的禮物交換券	0	0	icon_items.mysterypaper5_tex
74	0	夏娜的禮物交換券	0	0	icon_items.mysterypaper6_tex
75	0	內彼勒的禮物交換券	0	0	icon_items.mysterypaper7_tex
76	0	擺攤人偶扈卡1級封印石	0	0	icon_items.homonculus2_tex
77	0	擺攤人偶喵咪1級封印石	0	0	icon_items.homonculus3_tex
78	0	擺攤人偶妃蕊1級封印石	0	0	icon_items.homonculus4_tex
79	1	擺攤人偶普奇2級封印石	0	0	icon_items.homonculus1_tex
80	1	擺攤人偶扈卡2級封印石	0	0	icon_items.homonculus2_tex
81	1	擺攤人偶喵咪2級封印石	0	0	icon_items.homonculus3_tex
82	1	擺攤人偶妃蕊2級封印石	0	0	icon_items.homonculus4_tex
83	2	擺攤人偶普奇3級封印石	0	0	icon_items.homonculus1_tex
84	2	擺攤人偶扈卡3級封印石	0	0	icon_items.homonculus2_tex
85	2	擺攤人偶喵咪3級封印石	0	0	icon_items.homonculus3_tex
86	2	擺攤人偶妃蕊3級封印石	0	0	icon_items.homonculus4_tex
87	3	擺攤人偶普奇4級封印石	0	0	icon_items.homonculus1_tex
88	3	擺攤人偶扈卡4級封印石	0	0	icon_items.homonculus2_tex
89	0	潘朵拉盒子：水晶變換II	0	0	icon_items.mysterybox3_tex
91	0	封印解除卷軸	0	0	icon_items.identify_scroll_tex
92	1	名品封印解除卷軸	0	0	icon_items.identify_scroll_2_tex
93	0	屬性重置卷軸	0	0	icon_items.unidentify_scroll_tex
94	1	名品封印卷軸	0	0	icon_items.unidentify_scroll_2_tex
95	0	寶珠：代理販賣/代理購買	0	0	icon_items.autosalepurchase_tex
96	0	寶珠：代理販賣	0	0	icon_items.autosale_tex
97	0	寶珠：代理購買	0	0	icon_items.autopurchase_tex
98	0	營火	0	3	icon_items.campfire_tex
99	0	柴火	0	3	icon_items.q_torch_tex
100	0	潘朵拉盒子：水晶變換II	0	0	icon_items.mysterybox3_tex
101	0	潘朵拉盒子：水晶變換II	0	0	icon_items.mysterybox3_tex
102	0	潘朵拉盒子：水晶變換II	0	0	icon_items.mysterybox3_tex
103	2	神聖的保護藥水	0	30	icon_items.potion2_tex
104	3	[角色歸屬]貝里克的血石項鍊	0	0	icon_items.promotion_necklace2_tex
105	3	貝里克的血石項鍊	0	0	icon_items.promotion_necklace2_tex
106	3	[角色歸屬]夏坎的血石項鍊	0	0	icon_items.promotion_necklace3_tex
107	3	夏坎的血石項鍊	0	0	icon_items.promotion_necklace3_tex
111	1	持續性恢復藥水	0	30	icon_items.potion1_tex
112	1	聯盟補給品：恢復藥水	0	30	icon_items.rare_potion1_tex
113	1	聯盟補給品：攻擊力強化試藥	0	30	icon_items.rare_potion11_tex
114	2	聯盟補給品：急速恢復藥水	0	30	icon_items.potion5_tex
115	0	4. 魔石	0	0	icon_items.q_elementalstone_tex
116	1	急速恢復藥水	0	30	icon_items.potion5_tex
117	2	聯盟補給品：完整的戰鬥活力聖水	0	30	icon_items.potion7_rare_tex
118	0	急速成長藥水	0	30	icon_items.potion12_tex
119	0	HP恢復試藥	0	30	icon_items.potion14_tex
120	0	MP恢復試藥	0	30	icon_items.potion15_tex
121	0	攻擊力強化試藥	0	30	icon_items.potion11_tex
122	0	防禦力強化試藥	0	30	icon_items.potion17_tex
123	0	鬥志試藥	0	0	icon_items.potion20_tex
124	0	特質試藥	0	0	icon_items.potion8_tex
125	0	繃帶 I	0	20	icon_items.bandage1_tex
126	0	繃帶 II	0	20	icon_items.bandage2_tex
127	0	繃帶 III	0	20	icon_items.bandage3_tex
128	0	繃帶 IV	0	20	icon_items.bandage4_tex
129	1	高級活力聖水	0	30	icon_items.potion7_tex
130	1	MP恢復藥水	0	30	icon_items.potion19_tex
131	3	[角色歸屬]夏坎的腳爪項鍊	0	0	icon_items.promotion_necklace4_tex
132	3	夏坎的腳爪項鍊	0	0	icon_items.promotion_necklace4_tex
133	0	城鎮移動卷軸：黎明庭園	0	30	icon_items.townrecall_tex
134	0	城鎮移動卷軸：伐木者村莊	0	30	icon_items.townrecall_tex
135	0	城鎮移動卷軸：新月村莊	0	30	icon_items.townrecall_tex
136	0	城鎮移動卷軸：波波利溫	0	30	icon_items.townrecall_tex
137	0	城鎮移動卷軸：波拉艾利奴	0	30	icon_items.townrecall_tex
138	0	城鎮移動卷軸：仙人掌村莊	0	30	icon_items.townrecall_tex
139	0	城鎮移動卷軸：沙漠休憩地	0	30	icon_items.townrecall_tex
140	0	城鎮移動卷軸：荒涼港口	0	30	icon_items.townrecall_tex
141	0	城鎮移動卷軸：卡斯塔尼卡	0	30	icon_items.townrecall_tex
142	0	城鎮移動卷軸：巴德倫	0	30	icon_items.townrecall_tex
143	0	都市移動卷軸：貝利卡	0	30	icon_items.cityrecall_tex
144	0	城鎮移動卷軸：拓荒者村莊	0	30	icon_items.townrecall_tex
145	0	城鎮移動卷軸：特利亞	0	30	icon_items.townrecall_tex
146	0	城鎮移動卷軸：特羅立恩	0	30	icon_items.townrecall_tex
147	0	城鎮移動卷軸：阿卡倫	0	30	icon_items.townrecall_tex
148	0	城鎮移動卷軸：冰洞鎖鑰	0	30	icon_items.townrecall_tex
149	0	城鎮移動卷軸：新艾雷諾	0	30	icon_items.townrecall_tex
150	0	城鎮移動卷軸：盾牌要塞	0	30	icon_items.townrecall_tex
151	0	都市移動卷軸：爾雷曼西亞	0	30	icon_items.cityrecall_tex
152	0	城鎮移動卷軸：魔龍陷落	0	30	icon_items.townrecall_tex
153	0	城鎮移動卷軸：妖精安息地	0	30	icon_items.townrecall_tex
154	0	城鎮移動卷軸：堤勒凱伊補給所	0	30	icon_items.townrecall_tex
155	0	城鎮移動卷軸：聯盟軍指揮所	0	30	icon_items.townrecall_tex
156	0	城鎮移動卷軸：坎斯特利亞	0	30	icon_items.townrecall_tex
157	0	城鎮移動卷軸：達芬聖地	0	30	icon_items.townrecall_tex
158	0	城鎮移動卷軸：希望村莊	0	30	icon_items.townrecall_tex
159	0	都市移動卷軸：凱亞多勒	0	30	icon_items.cityrecall_tex
160	0	移動卷軸：安全場所	0	60	icon_items.townrecall_tex
161	0	[角色歸屬]技能教本：灰光軍馬 I	0	0	icon_items.skillbook_rider1_tex
162	0	[角色歸屬]技能教本：黃色軍馬 I	0	0	icon_items.skillbook_rider1_tex
163	0	[角色歸屬]技能教本：灰色軍馬 I	0	0	icon_items.skillbook_rider1_tex
164	0	[角色歸屬]技能教本：赤色斑點軍馬 I	0	0	icon_items.skillbook_rider1_tex
165	0	[角色歸屬]技能教本：青色斑點軍馬 I	0	0	icon_items.skillbook_rider1_tex
166	0	技能教本：灰光軍馬 I	0	0	icon_items.skillbook_rider1_tex
167	0	技能教本：黃色軍馬 I	0	0	icon_items.skillbook_rider1_tex
168	0	技能教本：灰色軍馬 I	0	0	icon_items.skillbook_rider1_tex
169	0	技能教本：赤色斑點軍馬 I	0	0	icon_items.skillbook_rider1_tex
170	0	技能教本：青色斑點軍馬 I	0	0	icon_items.skillbook_rider1_tex
171	1	戰鬥活力聖水	0	60	icon_items.potion7_rare_tex
172	1	魔法繃帶 I	0	20	icon_items.bandage1_rare_tex
173	1	魔法繃帶 II	0	20	icon_items.bandage2_rare_tex
174	1	魔法繃帶 III	0	20	icon_items.bandage3_rare_tex
175	1	魔法繃帶 IV	0	20	icon_items.bandage4_rare_tex
176	1	魔法繃帶 V	0	20	icon_items.bandage5_rare_tex
177	1	魔法繃帶 VI	0	20	icon_items.bandage6_rare_tex
178	1	疑問符咒 - 力量增加	0	1	icon_items.rare_mysterypaper1_tex
179	1	疑問符咒 - 暴擊率增加	0	1	icon_items.rare_mysterypaper1_tex
180	1	疑問符咒 - 攻擊速度增加	0	1	icon_items.rare_mysterypaper1_tex
181	1	疑問符咒 - 擊倒率增加	0	1	icon_items.rare_mysterypaper1_tex
182	1	神秘符咒 - 抗打增加	0	1	icon_items.rare_mysterypaper2_tex
183	1	神秘符咒 - 暴擊抵抗增加	0	1	icon_items.rare_mysterypaper2_tex
184	1	神秘符咒 - 擊倒抵抗增加	0	1	icon_items.rare_mysterypaper2_tex
185	1	神秘符咒 - 狀態弱化抵抗增加	0	1	icon_items.rare_mysterypaper2_tex
186	1	神秘符咒 - 持續傷害抵抗增加	0	1	icon_items.rare_mysterypaper2_tex
187	1	神秘符咒 - 無法行動抵抗增加	0	1	icon_items.rare_mysterypaper2_tex
188	1	神秘符咒 - 傷害反噬	0	1	icon_items.rare_mysterypaper2_tex
189	1	奇怪符咒 - 最大HP增加	0	1	icon_items.rare_mysterypaper3_tex
190	1	奇怪符咒 - 最大MP增加	0	1	icon_items.rare_mysterypaper3_tex
191	1	奇怪符咒 - HP持續恢復	0	1	icon_items.rare_mysterypaper3_tex
192	1	奇怪符咒 - MP持續恢復	0	1	icon_items.rare_mysterypaper3_tex
193	1	奇怪符咒 - 移動速度增加	0	1	icon_items.rare_mysterypaper3_tex
194	1	迅速復活卷軸	0	1200	icon_items.rare_revival_tex
195	1	移動卷軸：邪靈術研究所入口	0	300	icon_items.dungeon_recall_tex
196	1	移動卷軸：黃金迷宮入口	0	300	icon_items.dungeon_recall_tex
197	1	移動卷軸：秘密基地入口	0	300	icon_items.dungeon_recall_tex
198	1	移動卷軸：凡貝爾宅邸入口	0	300	icon_items.dungeon_recall_tex
199	1	移動卷軸：邪教徒隱身處入口	0	300	icon_items.dungeon_recall_tex
200	1	移動卷軸：阿卡莎隱身處入口	0	300	icon_items.dungeon_recall_tex
201	0	洋紅染色藥組合	0	0	icon_items.dye_result_01_tex
202	0	茜草染色藥組合	0	0	icon_items.dye_result_02_tex
203	0	紅花染色藥組合	0	0	icon_items.dye_result_03_tex
204	0	孔雀石染色藥組合	0	0	icon_items.dye_result_04_tex
205	0	靛藍染色藥組合	0	0	icon_items.dye_result_05_tex
206	2	聯盟補給品：高階染色藥組合	0	0	icon_items.dye_result_random_tex
207	0	古蒂爾紫染色藥組合	0	0	icon_items.dye_result_07_tex
208	0	五顏六色染色藥組合	0	0	icon_items.dye_result_random_tex
209	0	洋紅甲蟲	0	0	icon_items.dye_material_01_tex
210	0	茜草根莖	0	0	icon_items.dye_material_02_tex
211	0	紅花	0	0	icon_items.dye_material_03_tex
212	0	孔雀石礦石	0	0	icon_items.dye_material_04_tex
213	0	靛藍草	0	0	icon_items.dye_material_05_tex
214	0	氰亞鐵礦石	0	0	icon_items.dye_material_06_tex
215	0	古蒂爾紫蝸牛	0	0	icon_items.dye_material_07_tex
216	0	空瓶子組合	0	0	icon_items.dye_empty_bottle_tex
217	0	洋紅染色套組	0	5	icon_items.dye_recipe_tex
218	0	茜草染色套組	0	5	icon_items.dye_recipe_tex
219	0	紅花染色套組	0	5	icon_items.dye_recipe_tex
220	0	孔雀石染色套組	0	5	icon_items.dye_recipe_tex
221	0	靛藍染色套組	0	5	icon_items.dye_recipe_tex
222	0	曼塞爾染色套組	0	5	icon_items.dye_recipe_tex
223	0	古蒂爾紫染色套組	0	5	icon_items.dye_recipe_tex
224	0	自製洋紅染色藥組合	0	0	icon_items.dye_result_01_tex
225	0	自製茜草染色藥組合	0	0	icon_items.dye_result_02_tex
226	0	自製紅花染色藥組合	0	0	icon_items.dye_result_03_tex
227	0	自製孔雀石染色藥組合	0	0	icon_items.dye_result_04_tex
228	0	自製靛藍染色藥組合	0	0	icon_items.dye_result_05_tex
229	0	自製曼塞爾染色藥組合	0	0	icon_items.dye_result_06_tex
230	0	自製古蒂爾紫染色藥組合	0	0	icon_items.dye_result_07_tex
231	1	高級自製洋紅染色藥組合	0	0	icon_items.dye_result_01_tex
232	1	高級自製茜草染色藥組合	0	0	icon_items.dye_result_02_tex
233	1	高級自製紅花染色藥組合	0	0	icon_items.dye_result_03_tex
234	1	高級自製孔雀石染色藥組合	0	0	icon_items.dye_result_04_tex
235	1	高級自製靛藍染色藥組合	0	0	icon_items.dye_result_05_tex
236	1	高級自製曼塞爾染色藥組合	0	0	icon_items.dye_result_06_tex
237	1	高級自製古蒂爾紫染色藥組合	0	0	icon_items.dye_result_07_tex
