1	1	Kerzenschein in Velika	0	30	icon_items.artisan_potion_tex
2	1	Gebundene Schriftrolle der vollständigen Wiederbelebung	0	1200	icon_items.perfect_revival_tex
3	1	Kaias Gebundener Met	0	30	icon_items.hp_recovery_potion_tex
4	1	Serens Gebundenes Duftwasser	0	30	icon_items.mp_recovery_potion_tex
5	1	Lelyns Gebundener Verband	0	60	icon_items.perfect_bandage_tex
6	1	Gebundener Mächtiger Talisman des Ansturms	0	1	icon_items.shine_mysterypaper1_tex
7	1	Gebundener Mächtiger Talisman der Abschreckung	0	1	icon_items.shine_mysterypaper2_tex
8	1	Gebundener Mächtiger Talisman der Möglichkeiten	0	1	icon_items.shine_mysterypaper3_tex
9	1	Gebundenes Knallbonbon	0	18000	icon_items.exp_buff_potion1_tex
10	1	Gebundenes Feuerwerk	0	18000	icon_items.exp_buff_potion2_tex
11	3	Gebundenes erbarmungsloses Cardyl des Sammlers	0	0	icon_items.promotion_customize1_tex
12	3	Gebundenes raffiniertes Cardyl des Sammlers	0	0	icon_items.promotion_customize2_tex
13	0	Saat des Aufruhrs	0	0	icon_items.pk_tex
14	0	Catharnachpreis	0	0	icon_items.medal1_tex
15	0	Alkahest	0	0	icon_items.enrichment_tex
16	0	Ändern des Namens	0	5184000	icon_items.charname_change_tex
17	3	Persönlicher Stadtradohrring	0	0	icon_items.promotion_earring_tex
18	3	Persönlicher Anhänger des Pioniers	0	0	icon_items.promotion_necklace_tex
19	3	Serens Persönlicher Sandring	0	0	icon_items.promotion_ring_tex
20	0	Reitfertigkeit: Rotbrauner Wallach	0	0	icon_items.skillbook_rider1_tex
21	0	Reitfertigkeit: Schneller rotbrauner Wallach	0	0	icon_items.skillbook_rider2_tex
22	1	Unterstützungsmarke	0	0	icon_items.icon_valkion_medal1_tex
23	1	Fortschrittsmarke	0	0	icon_items.icon_valkion_medal2_tex
24	1	Einsatzmarke	0	0	icon_items.icon_valkion_medal3_tex
25	1	Frontmarke	0	0	icon_items.icon_valkion_medal_tex
26	1	Kerzenschein	0	30	icon_items.artisan_potion_tex
27	1	Schriftrolle der vollständigen Wiederbelebung	0	1200	icon_items.perfect_revival_tex
28	1	Kaias Met	0	30	icon_items.hp_recovery_potion_tex
29	1	Serens Duftwasser	0	30	icon_items.mp_recovery_potion_tex
30	1	Lelyns Verband	0	60	icon_items.perfect_bandage_tex
31	1	Talisman des Ansturms	0	1	icon_items.shine_mysterypaper1_tex
32	1	Talisman der Abschreckung	0	1	icon_items.shine_mysterypaper2_tex
33	1	Talisman der Möglichkeiten	0	1	icon_items.shine_mysterypaper3_tex
34	1	Knallbonbon	0	18000	icon_items.exp_buff_potion1_tex
35	1	Feuerwerk	0	18000	icon_items.exp_buff_potion2_tex
36	3	Erbarmungsloses Cardyl des Sammlers	0	0	icon_items.promotion_customize1_tex
37	3	Raffiniertes Cardyl des Sammlers	0	0	icon_items.promotion_customize2_tex
38	3	Stadtradohrring	0	0	icon_items.promotion_earring_tex
39	3	Anhänger des Pioniers	0	0	icon_items.promotion_necklace_tex
40	3	Serens Sandring	0	0	icon_items.promotion_ring_tex
41	0	Reitfertigkeit: Schneller weißer Hengst	0	0	icon_items.skillbook_rider1_tex
42	0	Persönliche Reitfertigkeit: Schneller weißer Hengst	0	0	icon_items.skillbook_rider1_tex
43	1	Gestohlene Suppe des Gebundenen Symon	0	30	icon_items.newyearssoup_tex
44	1	Gestohlene Suppe des Symon	0	30	icon_items.newyearssoup_tex
45	1	Kupferabzeichen	0	0	icon_items.battlefield_medal01_tex
46	1	Silberabzeichen	0	0	icon_items.battlefield_medal02_tex
47	1	Goldabzeichen	0	0	icon_items.battlefield_medal03_tex
50	0	Ring der Treue	0	0	icon_items.promotion_ring_tex
51	0	Veridiaextrakt	0	0	icon_items.refined_insecta10_tex
52	1	Robustes Alkahest	0	0	icon_items.shine_enchant_tex
53	1	Althergebrachtes Alkahest	0	0	icon_items.bless_enchant_tex
54	1	Ochsenbogenabzeichen	0	0	icon_items.essence_of_epidemic_tex
55	1	Prüfungsabzeichen	0	0	icon_items.orb_of_hardship_tex
56	1	Nekrotikabzeichen	0	0	icon_items.orb_of_soul_tex
57	1	Dualitätsabzeichen	0	0	icon_items.orb_of_ruin_tex
59	0	Gewöhnlicher Begleiter Tapsiger	0	0	icon_items.homonculus1_tex
60	0	Gewöhnlicher Begleiter Tuwangi	0	0	icon_items.homonculus2_tex
61	0	Gewöhnlicher Begleiter Maunzender	0	0	icon_items.homonculus3_tex
62	0	Gewöhnlicher Begleiter Dahlia	0	0	icon_items.homonculus4_tex
63	1	Ungewöhnlicher Begleiter Tapsiger	0	0	icon_items.homonculus1_tex
64	1	Ungewöhnlicher Begleiter Tuwangi	0	0	icon_items.homonculus2_tex
65	1	Ungewöhnlicher Begleiter Maunzender	0	0	icon_items.homonculus3_tex
66	1	Ungewöhnlicher Begleiter Dahlia	0	0	icon_items.homonculus4_tex
67	2	[Bindung] Knallbonbon II	0	10800	icon_items.exp_buff_potion1_tex
68	2	Knallbonbon II	0	10800	icon_items.exp_buff_potion1_tex
69	1	Ungewöhnlicher Wichtel als Begleiter	0	0	icon_items.homunculusus_tex
71	2	Schriftrolle der meisterhaften Verwandlung	0	0	icon_items.unidentify_scroll_2_tex
72	0	Herausforderungsbescheinigung	0	0	icon_items.mysterypaper8_tex
73	0	Yokis Schmuckstück	0	0	icon_items.mysterypaper5_tex
74	0	Shans Schmuckstück	0	0	icon_items.mysterypaper6_tex
75	0	Nepirs Schmuckstück	0	0	icon_items.mysterypaper7_tex
76	0	Gewöhnlicher Begleiter Tuwangi	0	0	icon_items.homonculus2_tex
77	0	Gewöhnlicher Begleiter Maunzender	0	0	icon_items.homonculus3_tex
78	0	Gewöhnlicher Begleiter Dahlia	0	0	icon_items.homonculus4_tex
79	1	Ungewöhnlicher Begleiter Tapsiger	0	0	icon_items.homonculus1_tex
80	1	Ungewöhnlicher Begleiter Tuwangi	0	0	icon_items.homonculus2_tex
81	1	Ungewöhnlicher Begleiter Maunzender	0	0	icon_items.homonculus3_tex
82	1	Ungewöhnlicher Begleiter Dahlia	0	0	icon_items.homonculus4_tex
83	2	Seltener Begleiter Tapsiger	0	0	icon_items.homonculus1_tex
84	2	Seltener Begleiter Tuwangi	0	0	icon_items.homonculus2_tex
85	2	Seltener Begleiter Maunzender	0	0	icon_items.homonculus3_tex
86	2	Seltener Begleiter Dahlia	0	0	icon_items.homonculus4_tex
87	3	Herausragender Begleiter Tapsiger	0	0	icon_items.homonculus1_tex
88	3	Herausragender Begleiter Tuwangi	0	0	icon_items.homonculus2_tex
89	0	Veraltete Kristallkiste des Übermuts	0	0	icon_items.mysterybox3_tex
91	0	Schriftrolle der gewöhnlichen Bestimmung	0	0	icon_items.identify_scroll_tex
92	1	Schriftrolle der komplexen Bestimmung	0	0	icon_items.identify_scroll_2_tex
93	0	Schriftrolle der gewöhnlichen Verwandlung	0	0	icon_items.unidentify_scroll_tex
94	1	Schriftrolle der komplexen Verwandlung	0	0	icon_items.unidentify_scroll_2_tex
95	0	Begleiterausbildung: Kaufen und Verkaufen	0	0	icon_items.autosalepurchase_tex
96	0	Ausbildung: Verkaufen	0	0	icon_items.autosale_tex
97	0	Begleiterausbildung: Kaufen	0	0	icon_items.autopurchase_tex
98	0	Lagerfeuer	0	3	icon_items.campfire_tex
99	0	Feuerholz	0	3	icon_items.q_torch_tex
100	0	Veraltete Vervielfältigungskiste des Übermuts	0	0	icon_items.mysterybox3_tex
101	0	Veraltete Kristallkiste des Übermuts	0	0	icon_items.mysterybox3_tex
102	0	Veraltete Verwandlungskiste des Übermuts	0	0	icon_items.mysterybox3_tex
103	2	Heiliger Schutztrank	0	30	icon_items.potion2_tex
104	3	[Gebunden] Veliks Blutsteinhalskette	0	0	icon_items.promotion_necklace2_tex
