1	Power	0	0	perc	100000	0	0.1	더미_이상상태			유명한 무법자가 되었습니다. 휴식의 신관, 휴식의 신장, 사냥터 이동 관리인, 페가수스 이동 메뉴를 사용 할 수 없습니다. 사망 시 크리스탈 파괴 판정 횟수가 증가합니다. 컨디션 감소량이 증가합니다. 힘이 90% 감소되며 맷집이 90% (unk2) 감소됩니다 또한 이동속도가 90% (unk3) 감소됩니다. 악명이 0일때 비 전투 상태를 60초 동안 유지하면 유명한 무법자 상태가 해제됩니다.	icon_skills.voidtrap_tex
2	Power	0	0	perc	180000000	0	100	테스트용_후덜덜	149004	[이벤트] 강력한 권능의 포션	공격력 100배 / 방어력 100배 효과! 5시간 지속! 일반 게임 플레이 시 이 툴팁이 보이면 BTS 처리 필요!	icon_skills.voidtrap_tex
2	Endurance	0	0	perc	180000000	0	100	테스트용_후덜덜	149004	[이벤트] 강력한 권능의 포션	공격력 100배 / 방어력 100배 효과! 5시간 지속! 일반 게임 플레이 시 이 툴팁이 보이면 BTS 처리 필요!	icon_skills.voidtrap_tex
22	Attack	0	0	perc	1200000	0	1.4	테스트_스킬데미지증가			테스트 전용! 모든 스킬 데미지 40% 증가!	icon_skills.voidtrap_tex
23	CritChance	0	0	abs	60000	0	1	자신 치명타 100%			자신의 공격이 100% 치명타가 된다.  테스트 전용	
25	MPChange	0	0.5	perc	0	1	0.5	T.E.R.A TIME			미칠 듯한 스킬 난사의 짜릿함을 느껴 보세요! 연맹 스킬을 제외한 모든 스킬의 재사용 시간이 80% 감소하고, 초당 마나 회복량이 크게 증가합니다.	icon_status.pluswill_tex
25	CDR	0	0	swch	0	0	0.2	T.E.R.A TIME			미칠 듯한 스킬 난사의 짜릿함을 느껴 보세요! 연맹 스킬을 제외한 모든 스킬의 재사용 시간이 80% 감소하고, 초당 마나 회복량이 크게 증가합니다.	icon_status.pluswill_tex
26	MPChange	0	0.5	perc	0	1	0.5	T.E.R.A TIME			미칠 듯한 스킬 난사의 짜릿함을 느껴 보세요! 연맹 스킬을 제외한 모든 스킬의 재사용 시간이 80% 감소하고, 초당 마나 회복량이 크게 증가합니다.	icon_status.pluswill_tex
26	CDR	0	0	swch	0	0	0.2	T.E.R.A TIME			미칠 듯한 스킬 난사의 짜릿함을 느껴 보세요! 연맹 스킬을 제외한 모든 스킬의 재사용 시간이 80% 감소하고, 초당 마나 회복량이 크게 증가합니다.	icon_status.pluswill_tex
27	MPChange	0	0.5	perc	0	1	0.5	T.E.R.A TIME			미칠 듯한 스킬 난사의 짜릿함을 느껴 보세요! 연맹 스킬을 제외한 모든 스킬의 재사용 시간이 80% 감소하고, 초당 마나 회복량이 크게 증가합니다.	icon_status.pluswill_tex
27	CDR	0	0	swch	0	0	0.2	T.E.R.A TIME			미칠 듯한 스킬 난사의 짜릿함을 느껴 보세요! 연맹 스킬을 제외한 모든 스킬의 재사용 시간이 80% 감소하고, 초당 마나 회복량이 크게 증가합니다.	icon_status.pluswill_tex
28	MPChange	0	0.5	perc	7200000	1	0.5	T.E.R.A TIME	101047	[신병지급품] 스킬 쿨타임 감소 포션	미칠 듯한 스킬 난사의 짜릿함을 느껴 보세요! 연맹 스킬을 제외한 모든 스킬의 재사용 시간이 80% 감소하고, 초당 마나 회복량이 크게 증가합니다.	icon_status.pluswill_tex
28	CDR	0	0	swch	7200000	0	0.2	T.E.R.A TIME	101047	[신병지급품] 스킬 쿨타임 감소 포션	미칠 듯한 스킬 난사의 짜릿함을 느껴 보세요! 연맹 스킬을 제외한 모든 스킬의 재사용 시간이 80% 감소하고, 초당 마나 회복량이 크게 증가합니다.	icon_status.pluswill_tex
30	MaxHP	0	0	perc	0	0	1.1	아마룬의 수호			강직하고 용맹한 성품을 지닌 관대한 신 아마룬의 수호를 받아, 던전에 처음 도전하는 모험가들의 최대 HP가 상승합니다.	icon_skills.heart_buff_tex
31	Power	0	0	perc	7200000	0	1.2	신규 지원 이벤트	149039	[이벤트] 공격력 향상 포션(3일 기간제)	짜릿짜릿한 공격의 손맛을 느껴 보세요! 공격 시 공격력이 20% 증가하며, 공격 속도가 크게 증가합니다.	icon_status.buff_of_kaia_tex
31	ASpd	0	0	perc	7200000	0	1.12	신규 지원 이벤트	149039	[이벤트] 공격력 향상 포션(3일 기간제)	짜릿짜릿한 공격의 손맛을 느껴 보세요! 공격 시 공격력이 20% 증가하며, 공격 속도가 크게 증가합니다.	icon_status.buff_of_kaia_tex
33	MPChange	0	0.5	perc	0	1	0.5	T.E.R.A TIME			미칠 듯한 스킬 난사의 짜릿함을 느껴 보세요! 연맹 스킬을 제외한 모든 스킬의 재사용 시간이 80% 감소하고, 초당 마나 회복량이 크게 증가합니다.	icon_status.pluswill_tex
33	CDR	0	0	perc	0	0	0.2	T.E.R.A TIME			미칠 듯한 스킬 난사의 짜릿함을 느껴 보세요! 연맹 스킬을 제외한 모든 스킬의 재사용 시간이 80% 감소하고, 초당 마나 회복량이 크게 증가합니다.	icon_status.pluswill_tex
34	MaxHP	0	0	perc	0	0	1.1	아마룬의 수호			강직하고 용맹한 성품을 지닌 관대한 신 아마룬의 수호를 받아, 던전에 처음 도전하는 모험가들의 최대 HP가 상승합니다.	icon_skills.heart_buff_tex
36	Power	0	0	perc	0	0	1.2	4주년 기념 버프(공격력 증가)			짜릿짜릿한 공격의 손맛을 느껴 보세요! 공격 시 공격력이 20% 증가하며, 공격 속도가 크게 증가합니다.	icon_status.buff_of_kaia_tex
36	ASpd	0	0	perc	0	0	1.12	4주년 기념 버프(공격력 증가)			짜릿짜릿한 공격의 손맛을 느껴 보세요! 공격 시 공격력이 20% 증가하며, 공격 속도가 크게 증가합니다.	icon_status.buff_of_kaia_tex
37	MPChange	0	0.5	perc	0	1	0.5	4주년 기념 버프(쿨타임 감소)			미칠 듯한 스킬 난사의 짜릿함을 느껴 보세요! 연맹 스킬을 제외한 모든 스킬의 재사용 시간이 80% 감소하고, 초당 마나 회복량이 크게 증가합니다.	icon_status.pluswill_tex
37	CDR	0	0	swch	0	0	0.2	4주년 기념 버프(쿨타임 감소)			미칠 듯한 스킬 난사의 짜릿함을 느껴 보세요! 연맹 스킬을 제외한 모든 스킬의 재사용 시간이 80% 감소하고, 초당 마나 회복량이 크게 증가합니다.	icon_status.pluswill_tex
39	Power	0	0	perc	0	0	1.02	전투의 기상(PC방)			공격력, 공격속도, 회복력이 2% 상승합니다. 해당 이상상태는 PC방에서만 이용할 수 있습니다.	icon_status.plusecritical_tex
39	ASpd	0	0	perc	0	0	1.02	전투의 기상(PC방)			공격력, 공격속도, 회복력이 2% 상승합니다. 해당 이상상태는 PC방에서만 이용할 수 있습니다.	icon_status.plusecritical_tex
47	Attack	0	0	perc	9900000	0	1.5	테스트_스킬데미지증가/적대치 감소			테스트 전용! 모든 스킬 데미지 50% 증가/적대치 50% 감소	icon_skills.voidtrap_tex
201	Power	0	0	abs	2400000	0	17	힘의 축복 I			강인한 힘의 축복을 받아 힘이 17 향상됩니다.	icon_skills.attackup_tex
202	Power	0	0	abs	2400000	0	25	아룬의 축복 V			강인한 힘의 축복을 받아 힘이 25 향상됩니다.	icon_skills.attackup_tex
601	Power	0	0	abs	0	0	20	광기의 힘 I			광기어린 정령의 기운을 받아 힘이 20 증가하고, 공격 속도가 6 향상됩니다. 시전자 주변 30m 범위 내에 있을 때만 결계 효과를 받을 수 있습니다.	icon_skills.rage_tex
601	ASpd	0	0	abs	0	0	6	광기의 힘 I			광기어린 정령의 기운을 받아 힘이 20 증가하고, 공격 속도가 6 향상됩니다. 시전자 주변 30m 범위 내에 있을 때만 결계 효과를 받을 수 있습니다.	icon_skills.rage_tex
602	Power	0	0	abs	0	0	25	광기의 힘 II			광기어린 정령의 기운을 받아 힘이 25 증가하고, 공격 속도가 6 향상됩니다. 시전자 주변 30m 범위 내에 있을 때만 결계 효과를 받을 수 있습니다.	icon_skills.rage_tex
602	ASpd	0	0	abs	0	0	6	광기의 힘 II			광기어린 정령의 기운을 받아 힘이 25 증가하고, 공격 속도가 6 향상됩니다. 시전자 주변 30m 범위 내에 있을 때만 결계 효과를 받을 수 있습니다.	icon_skills.rage_tex
603	Power	0	0	abs	0	0	40	광기의 힘 III			광기어린 정령의 기운을 받아 힘이 40 증가하고, 공격 속도가 6 향상됩니다. 시전자 주변 30m 범위 내에 있을 때만 결계 효과를 받을 수 있습니다.	icon_skills.rage_tex
603	ASpd	0	0	abs	0	0	6	광기의 힘 III			광기어린 정령의 기운을 받아 힘이 40 증가하고, 공격 속도가 6 향상됩니다. 시전자 주변 30m 범위 내에 있을 때만 결계 효과를 받을 수 있습니다.	icon_skills.rage_tex
901	Endurance	0	0	perc	20000	0	1	섬광탄			순간적인 강한 빛에 의해 기절했습니다.	icon_skills.flashball_tex
902	Noctenium	0	0	swch	0	0	1	녹테늄 강화탄	1300	녹테늄 강화탄	녹테늄 강화탄을 사용하여 스킬의 효과를 증대화 시킵니다.	icon_items.union_supplies5_tex
903	Power	0	0	abs	30000	0	15	살의			살의를 통해 힘이 15 향상되며 공격 속도 8% , 치명타 확률 4% , 이동속도가 4% 증가 합니다.	icon_skills.battlefield_high_ranking_tex
903	MovSpd	0	0	perc	30000	0	1.04	살의			살의를 통해 힘이 15 향상되며 공격 속도 8% , 치명타 확률 4% , 이동속도가 4% 증가 합니다.	icon_skills.battlefield_high_ranking_tex
903	Crit	0	0	perc	30000	0	1.04	살의			살의를 통해 힘이 15 향상되며 공격 속도 8% , 치명타 확률 4% , 이동속도가 4% 증가 합니다.	icon_skills.battlefield_high_ranking_tex
903	ASpd	0	0	perc	30000	0	1.08	살의			살의를 통해 힘이 15 향상되며 공격 속도 8% , 치명타 확률 4% , 이동속도가 4% 증가 합니다.	icon_skills.battlefield_high_ranking_tex
904	AtkPotion	0	0	swch	15000	0	1.1	신성의 번개 - 증폭			최초 피격이 발생되는 스킬에 대해서만 데미지가 10%만큼  증가합니다. 시전자 자신에게는 적용되지 않습니다.	icon_skills.berserk_tex
905	MPChange	0	100	abs	10000	2	100	재생의 바람 - 마력회복			2s 마다 100씩 MP가 지속 회복됩니다.	icon_status.plusmp_tex
906	MPChange	0	50	abs	5000	1	50	재생의 성역 - 마력회복			1s 마다 50씩 MP가 지속 회복됩니다.	icon_status.plusmp_tex
907	ASpd	0	0	perc	15000	0	1.2	광기의 가호 - 가속			최초 사용하는 스킬에 대해서만 시전속도가 20%만큼  증가합니다	icon_status.plusattack_tex
910	Noctenium	0	0	swch	0	0	2	상급 녹테늄 강화탄 - 테스트용	1230	상급 녹테늄 강화탄 - 테스트용	테스트용 상급 녹테늄 강화탄	icon_items.union_supplies5_tex
911	Noctenium	0	0	swch	0	0	3	녹테늄 강화탄	1301	연맹보급품 : 녹테늄 강화탄	녹테늄 강화탄을 사용하여 스킬의 효과를 증대화 시킵니다.	icon_items.union_supplies5_tex
912	Noctenium	0	0	swch	0	0	4	녹테늄 강화탄	1302	훈련소보급품 : 녹테늄 강화탄	녹테늄 강화탄을 사용하여 스킬의 효과를 증대화 시킵니다.	icon_items.union_supplies5_tex
913	Noctenium	0	0	swch	0	0	5	녹테늄 강화탄	1303	[캐릭터 귀속] 녹테늄 강화탄	녹테늄 강화탄을 사용하여 스킬의 효과를 증대화 시킵니다.	icon_items.union_supplies5_tex
916	Noctenium	0	0	swch	0	0	6	녹테늄 강화탄	81212	보급품 : 녹테늄 강화탄	녹테늄 강화탄을 사용하여 스킬의 효과를 증대화 시킵니다.	icon_items.union_supplies5_tex
920	AtkPotion	0	0	perc	600000	0	1	정제된 녹테늄 효과 [고급]	200920	정제된 녹테늄 강화탄 [고급]	스킬의 효과를 증가 시킵니다. 녹테늄 강화탄 효과가  1.5 배로 증가되며, 모든 스킬의 공격력이  4~12% 상승합니다. (일부 스킬 한정  6~20%) 일반 녹테늄 효과와 중복 적용되지 않습니다.	icon_items.noctan_tex
921	AtkPotion	0	0	perc	900000	0	1	정제된 녹테늄 효과 [희귀]	200921	정제된 녹테늄 강화탄 [희귀]	스킬의 효과를 증가 시킵니다. 녹테늄 강화탄 효과가  1.5 배로 증가되며, 모든 스킬의 공격력이  4~12% 상승합니다. (일부 스킬 한정  6~20%) 일반 녹테늄 효과와 중복 적용되지 않습니다.	icon_items.noctan_tex
922	AtkPotion	0	0	perc	1800000	0	1	정제된 녹테늄 효과 [전설]	200922	정제된 녹테늄 강화탄 [전설]	스킬의 효과를 증가 시킵니다. 녹테늄 강화탄 효과가  1.5 배로 증가되며, 모든 스킬의 공격력이  4~12% 상승합니다. (일부 스킬 한정  6~20%) 일반 녹테늄 효과와 중복 적용되지 않습니다.	icon_items.noctan_tex
929	AtkPotion	0	0	perc	300000	0	1	테스트용 정제된 녹테늄 효과			스킬의 효과를 증가 시킵니다. 일반 녹테늄 강화탄 효과의 150% 로 효과가 극대화 됩니다.. 오버라이딩 없는 상태  정제된 녹테늄 강화탄에 중독되어 있는동안 PVP 공격력이 12, PVP 방어력이 12 만큼 향상됩니다.	icon_items.union_supplies5_tex
