1	Power	0	0	perc	100000	0	0.1	Conscience tranquille			Réduit la puissance et l'attaque à 90%.	icon_skills.voidtrap_tex
2	Power	0	0	perc	180000000	0	100	Promo des améliorations des big boss			Vous aurez encore plus la classe après avoir battu des big boss.	icon_skills.voidtrap_tex
2	Endurance	0	0	perc	180000000	0	100	Promo des améliorations des big boss			Vous aurez encore plus la classe après avoir battu des big boss.	icon_skills.voidtrap_tex
22	Attack	0	0	perc	1200000	0	1.4	Test_Increased Skill Damage			Test uniquement : Augmente tous les dégâts des compétences de 40% !	icon_skills.voidtrap_tex
23	CritChance	0	0	abs	60000	0	1	Coups critiques permanents			Toutes vos attaques sont des coups critiques. Test uniquement	
25	MPChange	0	0.5	perc	0	1	0.5	Heure de T.E.R.A.			Sentez la fièvre monter en vous ! Réduit le temps de recharge de toutes les compétences de 80 %, sauf pour les compétences d'alliance. Augmente fortement la restauration de PM.	icon_status.pluswill_tex
25	CDR	0	0	swch	0	0	0.2	Heure de T.E.R.A.			Sentez la fièvre monter en vous ! Réduit le temps de recharge de toutes les compétences de 80 %, sauf pour les compétences d'alliance. Augmente fortement la restauration de PM.	icon_status.pluswill_tex
26	MPChange	0	0.5	perc	0	1	0.5	Super-Hyper-Ultra-Turbo enclenché			Sentez la fièvre monter en vous ! Réduit le temps de recharge de toutes les compétences de 80 %, sauf pour les compétences d'alliance. Augmente fortement la restauration de PM.	icon_status.pluswill_tex
26	CDR	0	0	swch	0	0	0.2	Super-Hyper-Ultra-Turbo enclenché			Sentez la fièvre monter en vous ! Réduit le temps de recharge de toutes les compétences de 80 %, sauf pour les compétences d'alliance. Augmente fortement la restauration de PM.	icon_status.pluswill_tex
27	MPChange	0	0.5	perc	0	1	0.5	T.E.R.A TIME			Sentez la fièvre monter en vous ! Réduit le temps de recharge de toutes les compétences de 80 %, sauf pour les compétences d'alliance. Augmente fortement la restauration de PM.	icon_status.pluswill_tex
27	CDR	0	0	swch	0	0	0.2	T.E.R.A TIME			Sentez la fièvre monter en vous ! Réduit le temps de recharge de toutes les compétences de 80 %, sauf pour les compétences d'alliance. Augmente fortement la restauration de PM.	icon_status.pluswill_tex
28	MPChange	0	0.5	perc	7200000	1	0.5	T.E.R.A TIME			Sentez la fièvre monter en vous ! Réduit le temps de recharge de toutes les compétences de 80 %, sauf pour les compétences d'alliance. Augmente fortement la restauration de PM.	icon_status.pluswill_tex
28	CDR	0	0	swch	7200000	0	0.2	T.E.R.A TIME			Sentez la fièvre monter en vous ! Réduit le temps de recharge de toutes les compétences de 80 %, sauf pour les compétences d'alliance. Augmente fortement la restauration de PM.	icon_status.pluswill_tex
30	MaxHP	0	0	perc	0	0	1.1	Bénédiction d'Amarun			Augmente les PV maximum pour la première expédition dans le donjon.	icon_skills.heart_buff_tex
31	Power	0	0	perc	7200000	0	1.2	T.E.R.A TIME Saison 2			Lancez-vous dans des combats spectaculaires ! Augmente les dégâts de compétence de 20 % quand vous attaquez.	icon_status.buff_of_kaia_tex
31	ASpd	0	0	perc	7200000	0	1.12	T.E.R.A TIME Saison 2			Lancez-vous dans des combats spectaculaires ! Augmente les dégâts de compétence de 20 % quand vous attaquez.	icon_status.buff_of_kaia_tex
33	MPChange	0	0.5	perc	0	1	0.5	T.E.R.A TIME				icon_status.pluswill_tex
33	CDR	0	0	perc	0	0	0.2	T.E.R.A TIME				icon_status.pluswill_tex
36	Power	0	0	perc	0	0	1.2	Bonus du 4e anniversaire (augmentation de la vitesse d'attaque)			Lancez-vous dans des combats spectaculaires ! Pendant l'attaque, les dégâts augmentent de 20 % et la vitesse d'attaque croît de manière considérable.	icon_status.buff_of_kaia_tex
36	ASpd	0	0	perc	0	0	1.12	Bonus du 4e anniversaire (augmentation de la vitesse d'attaque)			Lancez-vous dans des combats spectaculaires ! Pendant l'attaque, les dégâts augmentent de 20 % et la vitesse d'attaque croît de manière considérable.	icon_status.buff_of_kaia_tex
37	MPChange	0	0.5	perc	0	1	0.5	Bonus du 4e anniversaire (réduction du temps de recharge)			Sentez la fièvre monter en vous ! Les temps de recharge de toutes les compétences sauf des compétences d'alliance se réduisent de 80 % et la restauration de PM augmente considérablement.	icon_status.pluswill_tex
37	CDR	0	0	swch	0	0	0.2	Bonus du 4e anniversaire (réduction du temps de recharge)			Sentez la fièvre monter en vous ! Les temps de recharge de toutes les compétences sauf des compétences d'alliance se réduisent de 80 % et la restauration de PM augmente considérablement.	icon_status.pluswill_tex
39	Power	0	0	perc	0	0	1.02	L'appelle de la guerre (Cybercafé)			Augmente la puissance d'attaque, la vitesse d'attaque et les capacités de récupération de 2 %. Anomalie activée en jouant depuis un cybercafé.	icon_status.plusecritical_tex
39	ASpd	0	0	perc	0	0	1.02	L'appelle de la guerre (Cybercafé)			Augmente la puissance d'attaque, la vitesse d'attaque et les capacités de récupération de 2 %. Anomalie activée en jouant depuis un cybercafé.	icon_status.plusecritical_tex
47	Attack	0	0	perc	9900000	0	1.5	Test_Augmentation des dégâts par compétence/réduction du taux d'agression			Pour le test uniquement&nbsp;! Les dégâts de toutes les compétences augmentent de 50&nbsp;%/le taux d'agression baisse de 50&nbsp;%	icon_skills.voidtrap_tex
201	Power	0	0	abs	2400000	0	17	Bénédiction de Shakan I			Augmente la puissance de 17.	icon_skills.attackup_tex
202	Power	0	0	abs	2400000	0	25	Bénédiction d'Arun V			Augmente la puissance de 25.	icon_skills.attackup_tex
601	Power	0	0	abs	0	0	20	Puissance frénétique I			Augmente la puissance de 20 et la vitesse d'attaque de $6. Seuls les alliés situés dans un rayon de 30&nbsp;m autour de l'invocateur bénéficient de l'effet de l'aura.	icon_skills.rage_tex
601	ASpd	0	0	abs	0	0	6	Puissance frénétique I			Augmente la puissance de 20 et la vitesse d'attaque de $6. Seuls les alliés situés dans un rayon de 30&nbsp;m autour de l'invocateur bénéficient de l'effet de l'aura.	icon_skills.rage_tex
602	Power	0	0	abs	0	0	25	Puissance frénétique II			Augmente la puissance de 25 et la vitesse d'attaque de $6. Seuls les alliés situés dans un rayon de 30&nbsp;m autour de l'invocateur bénéficient de l'effet de l'aura.	icon_skills.rage_tex
602	ASpd	0	0	abs	0	0	6	Puissance frénétique II			Augmente la puissance de 25 et la vitesse d'attaque de $6. Seuls les alliés situés dans un rayon de 30&nbsp;m autour de l'invocateur bénéficient de l'effet de l'aura.	icon_skills.rage_tex
603	Power	0	0	abs	0	0	40	Puissance frénétique III			Augmente la puissance de 40 et la vitesse d'attaque de $6. Seuls les joueurs situés dans un rayon de 30&nbsp;m autour de l'invocateur bénéficient de l'effet de l'aura.	icon_skills.rage_tex
603	ASpd	0	0	abs	0	0	6	Puissance frénétique III			Augmente la puissance de 40 et la vitesse d'attaque de $6. Seuls les joueurs situés dans un rayon de 30&nbsp;m autour de l'invocateur bénéficient de l'effet de l'aura.	icon_skills.rage_tex
902	Noctenium	0	0	swch	0	0	1	Infusion au noctenium	1300	Infusion au noctenium	Augmente l'attaque en JcJ de 8 et la défense en JcJ de 8.	icon_items.union_supplies5_tex
903	Power	0	0	abs	30000	0	15	Intention meurtrière			Augmente la puissance de 15, la vitesse d'attaque de 8%, le facteur de coups critiques de 4% et la vitesse de déplacement de 4%.	icon_skills.battlefield_high_ranking_tex
903	MovSpd	0	0	perc	30000	0	1.04	Intention meurtrière			Augmente la puissance de 15, la vitesse d'attaque de 8%, le facteur de coups critiques de 4% et la vitesse de déplacement de 4%.	icon_skills.battlefield_high_ranking_tex
903	Crit	0	0	perc	30000	0	1.04	Intention meurtrière			Augmente la puissance de 15, la vitesse d'attaque de 8%, le facteur de coups critiques de 4% et la vitesse de déplacement de 4%.	icon_skills.battlefield_high_ranking_tex
903	ASpd	0	0	perc	30000	0	1.08	Intention meurtrière			Augmente la puissance de 15, la vitesse d'attaque de 8%, le facteur de coups critiques de 4% et la vitesse de déplacement de 4%.	icon_skills.battlefield_high_ranking_tex
904	AtkPotion	0	0	swch	15000	0	1.1	Amplification des étoiles énergétiques			Augmente les dégâts de la compétence de  10 pour le premier coup. Ne s'applique pas au lanceur de sort.	icon_skills.berserk_tex
905	MPChange	0	100	abs	10000	2	100	Cercle de régénération - Restauration des PM			Restaure 100 PM toutes les 2s.	icon_status.plusmp_tex
906	MPChange	0	50	abs	5000	1	50	Poussée restauratrice - Restauration des PM			Soigne les PV de 50 toutes les 1s.	icon_status.plusmp_tex
907	ASpd	0	0	perc	15000	0	1.2	Colère du titan - Accélération			Augmente la vitesse d'incantation de 20% de la première compétence.	icon_status.plusattack_tex
910	Noctenium	0	0	swch	0	0	2	Test d'Infusion au noctenium	1230	Infusion supérieure de noctenium	Test d'Infusion au noctenium	icon_items.union_supplies5_tex
911	Noctenium	0	0	swch	0	0	3	Infusion au noctenium	1301	Infusion de noctenium de l'alliance	Augmente l'attaque en JcJ de 8 et la défense en JcJ de 8.	icon_items.union_supplies5_tex
912	Noctenium	0	0	swch	0	0	4	Infusion au noctenium	1302	Infusion de noctenium du Caveau	Augmente l'attaque en JcJ de 8 et la défense en JcJ de 8.	icon_items.union_supplies5_tex
913	Noctenium	0	0	swch	0	0	5	Infusion au noctenium	1303	Infusion de noctenium ajustée	Augmente l'attaque en JcJ de 8 et la défense en JcJ de 8.	icon_items.union_supplies5_tex
916	Noctenium	0	0	swch	0	0	6	Infusion au noctenium	81212	Infusion au noctenium supplémentaire	Augmente l'attaque en JcJ de 8 et la défense en JcJ de 8.	icon_items.union_supplies5_tex
1130	MPChange	0	0.04	perc	25000	1	0.04	Sucre d'orge en cœur	435	Sucre d'orge en cœur	Le pouvoir de la sucette en forme de cœur régénère 4% des PM maximum toutes les 1s.	icon_items.heartlollipop_tex
1131	MPChange	0	0.5	perc	1000	1	0.5	Cœur en chocolat	434	Cœur en chocolat	Régénère 50 % des PM maximum.	icon_items.heartchocolate_tex
1135	Endurance	0	0	perc	0	0	1	Appel de la Fédération			Récompenses de la Fédération Valkyon pour les recrues ! Toutes les récompenses en or sont multipliées par deux, sauf pour les quêtes réitérables.	icon_status.plusfocus_tex
1150	HPChange	0.01	0	perc	1800000	5	0.01	Fiole vigoureuse de restauration			Régénère 1 % des PV maximum toutes les 5s.	icon_items.potion14_tex
1151	HPChange	0.01	0	perc	10800000	5	0.01	Puissante fiole vigoureuse de restauration			Régénère 1 % des PV maximum toutes les 5s.	icon_items.potion14_tex
1200	MPChange	0	5	abs	1800000	5	5	Fiole infusée de restauration			Restaure 5 PM toutes les 5s.	icon_items.potion15_tex
1201	MPChange	0	5	abs	10800000	5	5	Puissante fiole infusée de restauration			Régénère 5 PM toutes les 5s.	icon_items.potion15_tex
1250	Power	0	0	abs	1800000	0	5	Fiole sauvage de puissance			Augmente la puissance de 5.	icon_items.potion11_tex
1251	Power	0	0	abs	1800000	0	7	Fiole sauvage puissante	150538	Fiole sauvage tumultueuse	Augmente la puissance de 7.	icon_items.potion11_tex
1300	Endurance	0	0	abs	1800000	0	13	Fiole sauvage de ténacité			Augmente la constitution de 13.	icon_items.potion17_tex
1301	Endurance	0	0	abs	1800000	0	15	Fiole sauvage tenace	150540	Fiole sauvage inexorable	Augmente la constitution de 15.	icon_items.potion17_tex
1350	AtkPotion	0	0	perc	1800000	0	1.05	Fiole antagoniste de puissance			Inflige 5% points de dégâts supplémentaires aux autres joueurs. L'effet persiste après la mort.	icon_items.potion20_tex
1400	DefPotion	0	0	perc	1800000	0	0.95	Fiole antagoniste de ténacité			Réduit de 5% points les dégâts infligés par les autres joueurs L'effet persiste après la mort.	icon_items.potion8_tex
1440	HPChange	57	0	abs	15000	1	57	Bandage I	172	Bandage médical de bleu	Soigne 57 PV toutes les 1s.	icon_items.bandage1_rare_tex
1441	HPChange	105	0	abs	15000	1	105	Bandage II	173	Bandage médical de Verdra	Soigne 105 PV toutes les 1s.	icon_items.bandage2_rare_tex
1442	HPChange	202	0	abs	15000	1	202	Bandage III	174	Bandage médical de Sylva	Soigne 202 PV toutes les 1s.	icon_items.bandage3_rare_tex
1443	HPChange	386	0	abs	15000	1	386	Bandage IV	175	Bandage médical de Shetla	Soigne 386 PV toutes les 1s.	icon_items.bandage4_rare_tex
1444	HPChange	777	0	abs	15000	1	777	Bandage V	176	Bandage médical de Toira	Soigne 777 PV toutes les 1s.	icon_items.bandage5_rare_tex
1445	HPChange	1273	0	abs	15000	1	1273	Bandage VI	177	Bandage médical de Luria	Soigne 1273 PV toutes les 1s.	icon_items.bandage6_rare_tex
1446	HPChange	2672	0	abs	15000	1	2672	Bandage médical VII	1771	Bandage médical VII	Restaure 2672 PV toutes les 1s.	icon_items.bandage7_rare_tex
1450	HPChange	43	0	abs	10000	1	43	Premiers soins I	125	Bandage de bleu	Soigne 43 PV toutes les 1s.	icon_items.bandage1_tex
1451	HPChange	79	0	abs	10000	1	79	Premiers soins II	126	Bandage de Verdra	Soigne 79 PV toutes les 1s.	icon_items.bandage2_tex
1452	HPChange	152	0	abs	10000	1	152	Premiers soins III	127	Bandage de Sylva	Soigne 152 PV toutes les 1s.	icon_items.bandage3_tex
1453	HPChange	290	0	abs	10000	1	290	Premiers soins IV	128	Bandage de Shetla	Soigne 290 PV toutes les 1s.	icon_items.bandage4_tex
1454	HPChange	582	0	abs	10000	1	582	Premiers soins V	7154	Bandage de Toira	Soigne 582 PV toutes les 1s.	icon_items.bandage5_tex
1455	HPChange	954	0	abs	10000	1	954	Premiers soins VI	7155	Bandage de Luria	Soigne 954 PV toutes les 1s.	icon_items.bandage6_tex
1460	HPChange	0.05	0	perc	20000	1	0.05	Bandage de Lelyn	5	Bandage lié de Lelyn	Soigne 5 % de vos PV maximum toutes les 1s.	icon_items.perfect_bandage_tex
1461	HPChange	0.04	0	perc	30000	1	0.04	En-cas de Toruan	345	Bon petit plat	Soigne 4 % des PV maximum toutes les 1s.	icon_items.ricecake_tex
1462	HPChange	0.05	0	perc	20000	1	0.05	Bonbon au fruit de Tertas	360	Bonbon aux fruits de Tertas	Soigne 5 % des PV maximum toutes les 1s.	icon_items.candyapple_tex
1490	HPChange	0.05	0	perc	15000	1	0.05	Potion de régénération	111	Potion de régénération	Soigne 5 % des PV maximum toutes les 1s.	icon_items.potion1_tex
1491	HPChange	0.06	0	perc	5000	1	0.06	Potion de vaillance			Soigne 6 % des PV maximum toutes les 1s.	icon_items.potion1_tex
1495	MovSpdInCombat	0	0	perc	2000	0	0.2	Poison des champs de bataille			Réduit les PV de 20 000 par seconde.	icon_status.poisonstatus_tex
1495	HPChange	-20000	0	perc	2000	1	-20000	Poison des champs de bataille			Réduit les PV de 20 000 par seconde.	icon_status.poisonstatus_tex
1510	HPChange	0.5	0	perc	1000	1	0.5	Potion de soins	114	Potion de santé de Valkyon	Restaure instantanément 50 % des PV maximum.	icon_items.potion5_tex
1530	MPChange	0	0.05	perc	15000	1	0.05	Infusion divine	130	Infusion divine	Restaure 5 % des PM maximum toutes les 1s.	icon_items.potion19_tex
1610	HPChange	0.02	0	perc	10000	1	0.02	Graine de régénération	8000	Graine de régénération	Régénère 2 % des PV maximum PV toutes les 1s.	icon_items.potion1_tex
1630	HPChange	0.25	0	perc	1000	1	0.25	Graine de soins	8005	Graine de soins	Restaure 25 % des PV maximum.	icon_items.potion5_tex
1650	HPChange	1	0	perc	1000	1	1	Corne de Kaia	3	Hydromel lié de Kaia	Test	icon_items.artisan_potion_tex
1660	MPChange	0	1	perc	1000	1	1	Parfum de Seren	4	Parfum de Seren lié	Test	icon_items.artisan_potion_tex
1671	HPChange	0.7	0	perc	1000	1	0.7	Perle mystérieuse	8024	Belle bénédiction du chasseur de gibier	Aucune infobulle d'affaiblissement affichée (isShow=False). Si l'infobulle s'affiche, BTS requis !	icon_status.plusfocus_tex
1800	Power	0	0	perc	600000	0	0.1	Pilier fantomatique	305	Paumelle de Kaia	Réduit la puissance de 90%, la constitution de 90% et la vitesse de déplacement de 30%. Ne peut pas être purifié ou nettoyé.	icon_status.diseasedown_tex
1800	Endurance	0	0	perc	600000	0	0.1	Pilier fantomatique	305	Paumelle de Kaia	Réduit la puissance de 90%, la constitution de 90% et la vitesse de déplacement de 30%. Ne peut pas être purifié ou nettoyé.	icon_status.diseasedown_tex
1800	MovSpd	0	0	setp	600000	0	0.7	Pilier fantomatique	305	Paumelle de Kaia	Réduit la puissance de 90%, la constitution de 90% et la vitesse de déplacement de 30%. Ne peut pas être purifié ou nettoyé.	icon_status.diseasedown_tex
2000	MPChange	0	0.05	perc	80000	2	0.05	Régénération de PM II	8003	Graine de régénération de PM fougueuse	Restaure 5 % des PM maximum toutes les 2s.	icon_status.delaympgain_tex
2010	MPChange	0	0.02	perc	80000	2	0.02	Régénération de PM I	8002	Graine de régénération de PM	Restaure 2 % des PM maximum toutes les 2s.	icon_status.delaympgain_tex
2020	HPChange	0.35	0	perc	1000	1	0.35	Poussée de vie	8001	Graine de régénération de PV	Restaure 35 % des PV maximum.	icon_status.delayheal_tex
2040	Endurance	0	0	perc	20000	0	1.7	Volonté indomptable I	8004	Graine de forte résistance	Augmente la constitution, l'équilibre et les résistances de 70%.	icon_status.pluswill_tex
2041	Endurance	0	0	perc	25000	0	1.7	Volonté indomptable II			Augmente la constitution, l'équilibre et les résistances de 70%.	icon_status.pluswill_tex
2042	Endurance	0	0	perc	30000	0	1.7	Volonté indomptable III			Augmente la constitution, l'équilibre et les résistances de 70%.	icon_status.pluswill_tex
2050	Attack	0	0	perc	180000	0	1.3	Soif de sang			Augmente les dégâts de compétences de 30%. Augmente la vitesse d'attaque de 30%.	icon_status.battlefieldbuff02_tex
2050	ASpd	0	0	perc	180000	0	1.3	Soif de sang			Augmente les dégâts de compétences de 30%. Augmente la vitesse d'attaque de 30%.	icon_status.battlefieldbuff02_tex
2051	Endurance	0	0	perc	0	0	1	Assoiffé de sang			Tuez ce monstre pour recevoir l'effet Soif de sang, qui augmente la vitesse d'attaque et les dégâts de compétences.	icon_status.battlefieldbuff02_tex
2052	Block	0	0	swch	900000	0	0	Malédiction du trésor de Kumas			Lorsque vous portez un sucre d'orge, il est vous est possible de vous déplacer mais vous ne pouvez pas attaquer ni entreprendre une autre action.	icon_status.diseaseup_tex
2054	MovSpd	0	0	setp	900000	0	0.8	Kumas Marionnettiste I			Vos jambes ne vous obéissent plus ! Réduit votre vitesse de déplacement de 20%.	icon_status.poisonup_tex
2055	MovSpd	0	0	setp	900000	0	0.6	Kumas Marionnettiste II			Vos jambes ne vous obéissent plus ! Réduit votre vitesse de déplacement de 40%.	icon_status.poisonup_tex
2056	MovSpd	0	0	setp	900000	0	0.4	Kumas Marionnettiste III			Vos jambes ne vous obéissent plus ! Réduit votre vitesse de déplacement de 60%.	icon_status.poisonup_tex
2057	HPChange	3000	0	abs	900000	1	3000	Récupération des PV par Kumas I			Restaure 3000 PV toutes les 1s.	icon_skills.refreshbless_tex
2058	HPChange	10000	0	abs	900000	1	10000	Restauration de PV par Kumas II			Restaure 10000 PV toutes les 1s.	icon_skills.refreshbless_tex
2059	HPChange	20000	0	abs	900000	1	20000	Restauration de PV par Kumas III			Restaure 20000 PV toutes les 1s.	icon_skills.refreshbless_tex
2061	Endurance	0	0	perc	0	0	1	Récompense du victorieux			Tuer ce monstre octroie l'effet Protection du victorieux, qui absorbe les dégâts et immunise contre le renversement et la stupeur.	icon_status.battlefieldbuff01_tex
2062	MovSpd	0	0	abs	10000	0	-100	Test de lenteur			Augmente la vitesse de déplacement de -100.	icon_items.scroll_run_speed_level_1_tex
2063	MovSpd	0	0	perc	900000	0	0.4	Fardeau de dix milles carats			Réduit la vitesse de déplacement de 60% lorsque vous transportez un sucre d'orge.	icon_status.f2p_rewardbox_tex
2065	MovSpd	0	0	setp	10000	0	0.5	L'antre de la bête			Un sort kumas ! Réduit votre vitesse de déplacement de 50%.	icon_skills.slow_tex
2066	HPChange	-0.02	0	perc	10000	1	-0.02	Fessée !			Un sort kumas ! Vos PV diminuent de 2% toutes les 1s. Cet effet ne peut être annulé.	icon_status.poisonstatus_tex
2067	MPChange	0	-30	abs	0	2	-30	Aura d'inflexibilité I - libération			Etend l'aura d'inflexibilité aux personnages dans un rayon de 30 m. Réduit les PM de -30 toutes les 2 tant que l'effet est actif.	icon_skills.areahpgain_tex
2069	MovSpd	0	0	perc	900000	0	0.4	Poids du Trésor			Réduit la vitesse de déplacement de 60% lorsque vous portez un sucre d'orge.	icon_status.f2p_rewardbox_tex
2069	Block	0	0	swch	900000	0	0	Poids du Trésor			Réduit la vitesse de déplacement de 60% lorsque vous portez un sucre d'orge.	icon_status.f2p_rewardbox_tex
2070	Power	0	0	abs	180000	0	20	Moral puissant			Augmente la puissance de 20, la constitution de 10 et la vitesse d'attaque de 20%. Augmente également la vitesse de déplacement de 10.	icon_status.battlefieldbuff03_tex
2070	Endurance	0	0	abs	180000	0	10	Moral puissant			Augmente la puissance de 20, la constitution de 10 et la vitesse d'attaque de 20%. Augmente également la vitesse de déplacement de 10.	icon_status.battlefieldbuff03_tex
2070	MovSpd	0	0	abs	180000	0	10	Moral puissant			Augmente la puissance de 20, la constitution de 10 et la vitesse d'attaque de 20%. Augmente également la vitesse de déplacement de 10.	icon_status.battlefieldbuff03_tex
2070	ASpd	0	0	perc	180000	0	1.2	Moral puissant			Augmente la puissance de 20, la constitution de 10 et la vitesse d'attaque de 20%. Augmente également la vitesse de déplacement de 10.	icon_status.battlefieldbuff03_tex
2071	Endurance	0	0	perc	0	0	1	Ennemi puissant			Tuez ce monstre pour obtenir l'effet Moral puissant, qui augmente la puissance, la constitution, la vitesse d'attaque et la vitesse de déplacement de tous les membres du groupe.	icon_status.battlefieldbuff03_tex
2072	DefPotion	0	0	perc	10000	0	0	Clémence			Immunité contre les attaques des joueurs, y compris contre le renversement et la stupeur. Augmente sensiblement la résistance aux effets négatifs. Cesse dès l'utilisation d'une compétence de combat.	icon_status.mpsuckup_tex
2073	MovSpd	0	0	setp	15000	0	0.5	Ramollie !			Réduit la vitesse de déplacement de 50%.	icon_status.minusmove_tex
2075	DefPotion	0	0	perc	8000	0	0	Miséricorde			Vous êtes Immunisé{@g:/e} contre les attaques des joueurs, y compris les effets de renversement et de stupeur. Augmente sensiblement la résistance aux effets négatifs. Cesse dès l'utilisation d'une compétence de combat.	icon_status.mpsuckup_tex
2080	MaxHP	0	0	perc	0	0	1.5	Détermination désespérée			Augmente les PV maximum de 50%. Augmente la constitution et la puissance de 40. Augmente également la vitesse de déplacement de 50. Cet effet disparaît lorsque l'écart de score entre vous et l'équipe adverse se réduit.	icon_status.battlefieldbuff04_tex
2080	Power	0	0	abs	0	0	40	Détermination désespérée			Augmente les PV maximum de 50%. Augmente la constitution et la puissance de 40. Augmente également la vitesse de déplacement de 50. Cet effet disparaît lorsque l'écart de score entre vous et l'équipe adverse se réduit.	icon_status.battlefieldbuff04_tex
